#Position (bp)	insert size
2.247690335E8	10188.567833026396
2.255571585E8	644.1557341252511
2.265357145E8	1773.2287777958124
2.275142705E8	38045.90986646884
2.284928265E8	16321.954137206192
2.294713825E8	451.91302500606946
2.304499385E8	1199.42277633048
2.314284945E8	2115.4289701864827
2.324070505E8	2927.5880019486394
2.333856065E8	1336.8274935297632
2.343641625E8	2705.979641693811
2.353427185E8	1710.302879229218
2.363212745E8	2379.4273768613975
2.372998305E8	1389.1105773547633
2.382783865E8	914.3309920983319
2.392569425E8	653.9793291731669
2.402354985E8	534.1357959075206
2.412140545E8	1225.359759208244
2.421926105E8	1540.232212559063
2.431711665E8	22977.234977385313
2.441497225E8	854.928846683182
2.451282785E8	655.5374282574185
2.461068345E8	568.5119349630996
2.470853905E8	627.5210659898477
2.480639465E8	1198.653203689853
2.490425025E8	634.6769293924466
2.500210585E8	1036.3936201717645
2.509996145E8	1949.6828712495253
2.519781705E8	792.5932852981757
2.529567265E8	1586.4256286404318
2.539352825E8	851.6955828098514
2.549138385E8	6202.979323984178
2.558923945E8	662.2897659952606
2.568709505E8	1161.242780589461
2.578495065E8	826.7278701504355
2.588280625E8	921.1475719685956
2.598066185E8	679.2431328499949
2.607851745E8	2783.267745130406
2.617637305E8	6227.450333481547
2.627422865E8	1032.5600495253818
2.637208425E8	3320.228083588175
2.646993985E8	1117.4084949008181
2.656779545E8	562.8610578240614
2.666565105E8	1222.521470670783
2.676350665E8	6795.371295615969
2.686136225E8	796.4155260265761
2.695921785E8	649.8567120454937
2.70511608E8	1167.4911042944784
2.71000886E8	346.51162790697674
2.715492905E8	7791.625436113488
2.725278465E8	5147.489392618425
2.735064025E8	2804.5872973691203
2.744849585E8	708.9305505899177
2.754635145E8	1514.9501427212178
2.764420705E8	4228.067675493905
2.774206265E8	424.024595924104
2.783991825E8	1217.540484539369
2.793777385E8	1480.7519388686133
2.803562945E8	792.9876201923076
2.813348505E8	694.2121785595012
2.823134065E8	906.8580121703855
2.832919625E8	877.7597846567968
2.842705185E8	1151.6854208851605
2.852490745E8	1136.5636577972382
2.862276305E8	2081.2528647822764
2.872061865E8	1860.8642476884281
2.881847425E8	4057.093058534289
2.891632985E8	728.5434738342497
2.901418545E8	592.3816283924843
2.911204105E8	14465.5442181141
2.920989665E8	2012.8100745700806
2.930775225E8	1019.1452442159383
2.940560785E8	466.15796291798233
2.950346345E8	777.5564022315962
2.960131905E8	3974.241822229834
2.969917465E8	703.5234666323776
2.979703025E8	1503.2213438735178
2.989488585E8	4555.176826568266
2.999274145E8	699.4187074337052
3.009059705E8	683.3402674591382
3.018845265E8	2411.313321836603
3.028630825E8	992.2967640094712
3.038416385E8	622.4971881759193
3.048201945E8	682.4888353209845
3.057987505E8	1148.0296869377473
3.067773065E8	4246.300195476124
3.077558625E8	656.9172172561213
3.087344185E8	1277.6855482933913
3.097129745E8	3444.444795435667
3.106915305E8	34761.70562079545
3.116700865E8	7297.220146672202
3.126486425E8	3226.2404766971695
3.136271985E8	767.103945538394
3.146057545E8	1783.3498510427012
3.155843105E8	2004.4945085891297
3.16365796E8	8638.505913454848
3.16855074E8	23530.349860335195
3.175414225E8	7903.336522363071
3.185199785E8	2237.1399131225376
3.194985345E8	1577.7095238095237
3.204770905E8	587.6912924379513
3.214556465E8	4523.353619047619
3.224342025E8	517.0224668814894
3.234127585E8	1349.3236999147484
3.243913145E8	962.5145303267816
3.253698705E8	4962.367724867725
3.263484265E8	1573.569782182782
3.273269825E8	670.5481110415362
3.283055385E8	890.5548938622611
3.292840945E8	701.7319120362598
3.302626505E8	1675.6531066264104
3.312412065E8	1262.4032892384698
3.322197625E8	485.6821615017216
3.331983185E8	993.3228683553335
3.341768745E8	2213.8825252811644
3.351554305E8	775.7408896268461
3.361339865E8	1114.7418884915905
3.371125425E8	3765.367693673133
3.380910985E8	4396.794104359611
3.390696545E8	461.9035091098186
3.400482105E8	6478.702340341135
3.40945784E8	778.4190154077414
3.41435062E8	492.54935622317595
3.420053225E8	45001.01951951952
3.429838785E8	4331.283522552931
3.439624345E8	33951.155951115834
3.449409905E8	8741.50280024891
3.459195465E8	1025.0240117793635
3.468981025E8	1452.166477057262
3.478766585E8	7070.169538692069
3.488552145E8	3587.2497701501684
3.498337705E8	1340.676320329087
3.508123265E8	4160.085150202401
3.517908825E8	495.4109561752988
3.527694385E8	817.9240636811362
3.537479945E8	6376.069508659196
3.547265505E8	2633.3628156483055
3.557051065E8	608.9503855179349
3.566836625E8	2238.2208910520403
3.576622185E8	3897.9181426814266
3.586407745E8	1104.1307328965413
3.596193305E8	740.9495922905857
3.605978865E8	14662.621561100448
3.615764425E8	1791.0371526379379
3.625549985E8	1378.4501439413766
3.635335545E8	643.1453241232731
3.645121105E8	1312.9698158768488
3.65242163E8	764.6913422131148
3.65731441E8	9154.758238466147
3.664692225E8	837.1651556957036
3.674477785E8	857.2601809954751
3.684263345E8	5522.957342915054
3.694048905E8	11433.252736638764
3.703834465E8	2310.92352173102
3.713620025E8	2974.821002386635
3.723405585E8	2266.4788574628956
3.733191145E8	608.4836517266716
3.742976705E8	1623.4507654116674
3.752762265E8	2268.593563218391
3.762547825E8	1604.1040177051414
3.772333385E8	2213.262985279536
3.782118945E8	2137.713693677806
3.791904505E8	2519.4252157238734
3.801690065E8	2970.4445242033644
3.811475625E8	30736.66890112521
3.821261185E8	3708.092641759909
3.831046745E8	2178.4129793510324
3.840832305E8	1174.7333735354928
3.849989605E8	11234.488808952838
3.854882385E8	273.6
3.860403425E8	7373.861696230599
3.870188985E8	2168.1717791411043
3.879974545E8	2964.455629506378
3.889760105E8	1323.9702643171806
3.899545665E8	5429.350616016427
3.909196135E8	6981.6252723311545
3.91408841E8	855.0451917799431
