#Position (bp)	Coverage	Std
1.316157825E8	46.68705235668189	96.41300581429626
1.325943385E8	27.366081073944084	19.23112452274642
1.335728945E8	30.108093086951108	22.27449245745691
1.345514505E8	54.977070301427645	87.8113556446963
1.355300065E8	44.64690728945506	23.594068630017233
1.365085625E8	37.94850158823022	21.89767196194604
1.374871185E8	22.790538273081825	27.565661815262203
1.384656745E8	29.538827999300626	13.636063063702522
1.394442305E8	25.567327547811534	22.013493417203296
1.404227865E8	33.06309515104061	29.04037180309584
1.414013425E8	40.380082464305566	44.569989936721576
1.423798985E8	80.51751742063931	43.24317454431751
1.433584545E8	44.504933903178554	24.800515293917737
1.443370105E8	83.677102923606	108.60936763071268
1.453155665E8	19.34648947028113	17.140235794057187
1.462941225E8	61.57289523212671	46.84178209983459
1.472726785E8	44.16236654310061	33.34959404015527
1.482512345E8	27.1707048714154	22.125875319798325
1.492297905E8	56.761449192743854	85.69641053600574
1.502083465E8	31.42546804229683	35.95647609407856
1.511869025E8	27.61782768697172	21.44099962391518
1.521654585E8	46.980444610448494	108.08996535975213
1.531440145E8	33.41438863137604	24.33336979790119
1.541225705E8	28.19033598787412	22.35682533116724
1.551011265E8	59.57198336841379	24.26830065613366
1.560796825E8	96.38521889728624	88.52663810104322
1.570582385E8	43.800124467042714	31.753560409987937
1.580367945E8	40.80637821750261	22.86312189797384
1.590153505E8	42.00375660069077	42.37631129196901
1.599939065E8	17.6649484625304	28.63084897271818
1.609724625E8	90.9565047580549	124.50833901850713
1.619510185E8	57.80704804961456	33.87576172927853
1.629295745E8	37.669414228603024	18.065689066298106
1.639081305E8	38.08015048576848	30.887931347237178
1.648866865E8	40.15945250010195	212.7277237863395
1.658652425E8	44.07630242055982	52.53557255820956
1.668437985E8	457.9919567120132	216.39179815241835
1.678223545E8	19.557554432735603	29.604023219886724
1.688009105E8	17.90206497629271	14.670403279571754
1.697794665E8	26.44514908767245	26.228839220113425
1.707580225E8	27.89010326878337	22.109535152131343
1.717365785E8	294.1580491775189	162.23563184690013
1.727151345E8	52.166131254325094	46.23410834498078
1.736936905E8	55.39099141654909	39.86274506856936
1.744297225E8	163.88589182630437	116.02334136713203
1.749190005E8	66.29532959083281	57.64802216483588
1.756508025E8	957.636912325286	150.49950199098473
1.766293585E8	166.01882181338775	168.58043645719079
1.776079145E8	26.700334007718734	16.896956745697477
1.785864705E8	40.67210763899567	27.126348008714334
1.795650265E8	34.61880524546027	184.04429662199715
1.805435825E8	64.20602193170318	31.05910770232458
1.815221385E8	34.09702254507067	21.005356432964778
1.825006945E8	42.623140740509925	23.63917646357758
1.834792505E8	61.78189028018995	22.907277415297962
1.844578065E8	28.488660743189307	41.20010007501592
1.854363625E8	39.173489887070666	3.271429046494198
1.864149185E8	44.131025473832544	42.56345940298125
1.873934745E8	29.46774922657475	14.417561840392981
1.883720305E8	24.778418637413633	19.249572868420827
1.893505865E8	41.98769734900462	46.48667968578471
1.903291425E8	101.87320009847146	161.99182274435714
1.913076985E8	26.1176931339612	27.792183501210843
1.922862545E8	70.06707059968139	188.20686734140656
1.932648105E8	27.441411297949685	17.612386360502494
1.942433665E8	30.259566392939345	68.11347806231508
1.952219225E8	47.327642665719296	43.12933795822723
1.962004785E8	63.79793331954647	67.54647409020193
1.971790345E8	40.06129006153835	151.96606645137385
1.981575905E8	49.26709761745777	36.816715459145875
1.991361465E8	40.23317476777726	43.92612291866807
2.001147025E8	42.44830554318081	26.873899923984503
2.010932585E8	45.671053647303836	23.523928282240608
2.020718145E8	158.55330531284784	104.93903287680558
2.030503705E8	35.70826465437313	32.99998140425809
2.040289265E8	49.94594506402002	151.24881096807383
2.050074825E8	28.279713018892465	25.818339533300165
2.059860385E8	38.073446305207064	28.843361926477
2.069645945E8	43.542468871013185	61.196464930332574
2.079431505E8	38.07298558187672	190.99652552259147
2.089217065E8	29.679218706923198	21.153223607444506
2.099002625E8	12.283643936917557	14.053574033394344
2.108788185E8	40.98559647524761	19.287844200601974
2.118573745E8	51.33667763544088	40.184091814070655
2.128359305E8	24.029220745089052	15.336204949872036
2.138144865E8	44.353706675301055	21.139778238256312
2.147930425E8	56.2612346348135	50.73276016525475
2.157715985E8	32.96298922702631	63.08251571432498
2.167501545E8	37.81053222131535	26.035053467394103
2.177287105E8	34.33464267773625	25.13891410769185
2.187072665E8	33.38746958184809	80.73300725898538
2.196858225E8	27.882537283167732	55.789904318445295
2.206643785E8	22.795025631950146	11.03881677642855
2.216429345E8	40.94930258429587	23.026181905821083
2.226214905E8	55.468928397585216	182.19605735779197
2.236000465E8	35.6468778280543	74.73771132771023
2.242797555E8	88.03292795269687	43.72682038533427
2.247690335E8	41.532394455078986	11.218987644969877
2.255571585E8	74.5189873710827	43.08294269327059
2.265357145E8	29.364941234880714	103.39696151885289
2.275142705E8	50.450855235257656	12.463050782238891
2.284928265E8	21.110724190571734	15.279566443175899
2.294713825E8	52.819625833752106	64.8779479838745
2.304499385E8	37.009824158661765	11.989317053305838
2.314284945E8	41.71566216785444	101.40560857631856
2.324070505E8	32.512320469246795	86.01653057228964
2.333856065E8	33.99821265643002	32.67538593594534
2.343641625E8	22.166003507192848	20.814890788729993
2.353427185E8	34.99280610173517	130.2112344807653
2.363212745E8	32.95692497450129	29.86314989725596
2.372998305E8	68.0476044904565	98.65423745241539
2.382783865E8	19.81348584582684	24.478047483317013
2.392569425E8	38.03828688384914	21.45114541844047
2.402354985E8	18.408097074317528	12.713195699585086
2.412140545E8	34.46049845070109	72.70332220392444
2.421926105E8	43.65788910586471	105.0970783961648
2.431711665E8	33.00753604888156	5.399856366195562
2.441497225E8	33.875428486120974	22.2216014499526
2.451282785E8	41.366149051826405	27.465746445958192
2.461068345E8	54.24276737006809	160.60501922690827
2.470853905E8	41.03610754827805	36.03093179787626
2.480639465E8	10.665399710870062	8.979646120486484
2.490425025E8	22.893432116390542	13.630719550996135
2.500210585E8	218.27303358835462	146.13613554589398
2.509996145E8	46.482779896310895	59.28599366664843
2.519781705E8	42.84907105020548	29.32442717240448
2.529567265E8	37.86943957496964	92.41066585119205
2.539352825E8	45.1615318379626	33.8549397509457
2.549138385E8	128.106931874912	25.908066372372552
2.558923945E8	63.37298859174125	80.86235786443231
2.568709505E8	23.92875048900712	18.774760002525756
2.578495065E8	91.61613727229755	46.30074357832765
2.588280625E8	30.697490836826184	22.75483478428155
2.598066185E8	59.06706599360755	206.7452170965166
2.607851745E8	50.22914916176529	338.19500291513884
2.617637305E8	28.736918679177563	99.0654462301724
2.627422865E8	40.54590616331422	89.14532995624562
2.637208425E8	13.48606941453643	13.62454665878545
2.646993985E8	61.617026758348466	24.867355978783614
2.656779545E8	22.383262404982187	8.975001115992558
2.666565105E8	9.163790299721017	17.59125847469624
2.676350665E8	24.42145251454535	22.339121662044107
2.686136225E8	36.5183430350616	35.415413226985706
2.695921785E8	57.96786430577044	175.7516292844711
2.70511608E8	64.95764093567536	92.44609258945137
2.71000886E8	2.865378590078329	0.6449724384472104
2.715492905E8	112.22832856344361	191.4287244569062
2.725278465E8	32.60838043406266	15.368908703581514
2.735064025E8	229.6977713344964	71.39409580735594
2.744849585E8	42.090428942661404	88.86728984711479
2.754635145E8	26.213429494738847	20.95453442206383
2.764420705E8	54.92455706815524	35.29878621693805
2.774206265E8	30.98418149218302	90.26745039612115
2.783991825E8	26.112241580512578	18.02330065144816
2.793777385E8	21.49068142565552	39.296106933481546
2.803562945E8	25.615710818307907	50.49643147191628
2.813348505E8	25.76795551738993	35.17081508577182
2.823134065E8	19.394420056118598	10.344699297685292
2.832919625E8	38.67637675172392	87.97697651905632
2.842705185E8	33.06591142053661	14.582461578691802
2.852490745E8	17.784967225647684	23.93315669092229
2.862276305E8	29.54759079252852	24.776329887880063
2.872061865E8	29.268329500014715	17.313881347933258
2.881847425E8	201.05457490887568	68.48550516849188
2.891632985E8	19.919204784680566	12.361918556595304
2.901418545E8	36.24875824690128	27.101374251590045
2.911204105E8	67.2341267123643	65.52028224117437
2.920989665E8	22.141452001272093	27.65935972927618
2.930775225E8	47.46830744539783	22.588159866944654
2.940560785E8	42.44908359490565	89.88510695383799
2.950346345E8	31.97850408352343	17.807596594899042
2.960131905E8	38.56355686846449	26.56868958164755
2.969917465E8	29.76906926710721	17.699985183973986
2.979703025E8	20.463442849239126	23.23498249276069
2.989488585E8	23.189243974506464	15.011182927492946
2.999274145E8	33.96775401860861	92.35633509845522
3.009059705E8	13.89550889866049	14.644803182734744
3.018845265E8	96.7877594070811	100.48668168781623
3.028630825E8	28.081473405122036	35.077699578879276
3.038416385E8	32.62275294403084	35.477465215822164
3.048201945E8	26.92856509167676	16.847981556353513
3.057987505E8	38.358993690224366	25.049461982243113
3.067773065E8	19.898775922963143	51.52319405855432
3.077558625E8	28.002721090948725	28.642310174863532
3.087344185E8	57.825169950422996	19.503219444366042
3.097129745E8	71.32541108113068	20.449945441467044
3.106915305E8	6135.063502581624	27.27091432571399
3.116700865E8	26.93113810741688	16.54887805516087
3.126486425E8	28.894539916009144	20.148748572769474
3.136271985E8	59.88478133822815	108.57574574622971
3.146057545E8	1110.4861549954544	452.2282337007907
3.155843105E8	41.70865463011169	23.785254524783856
3.16365796E8	50.609402652848985	28.76251656726788
3.16855074E8	88.34613357692443	10.433993957129863
3.175414225E8	37.71914065290378	25.022977476143602
3.185199785E8	41.84795927160326	25.126507955245685
3.194985345E8	33.39995585837077	25.33622002639349
3.204770905E8	51.45095213797326	85.34026143022217
3.214556465E8	38.641188300531084	48.843177026281694
3.224342025E8	39.1667040547918	71.31942665573793
3.234127585E8	75.25055416442149	26.36169272943847
3.243913145E8	46.09296984272757	22.765233483686785
3.253698705E8	55.24707397108395	146.39227023601492
3.263484265E8	60.074870192285225	64.58070245773355
3.273269825E8	45.22137351125983	49.390174663509676
3.283055385E8	77.39591336835643	78.08105821533188
3.292840945E8	28.238827339950934	22.717915876703824
3.302626505E8	33.72670925196172	24.465033474997117
3.312412065E8	34.12209872223421	23.130030165297622
3.322197625E8	81.67995659413647	171.37678400514307
3.331983185E8	39.249786072368096	29.47193771360268
3.341768745E8	30.249862952752466	43.73332105707136
3.351554305E8	32.09701406892331	102.5102107344861
3.361339865E8	35.16491388735737	31.71477398316914
3.371125425E8	41.1019389643657	28.380666969842576
3.380910985E8	42.34588866002284	27.124667373220127
3.390696545E8	48.54942892400694	202.94513493506187
3.400482105E8	54.95262751604392	171.88622350088912
3.40945784E8	53.10510858864416	40.29977655957656
3.41435062E8	40.617753328636205	45.66339283281029
3.420053225E8	63.91641941474905	13.17514841606658
3.429838785E8	154.04556466848925	15.76016026506368
3.439624345E8	98.18639629223365	14.382823050530561
3.449409905E8	38.285671569889615	5.796907812106743
3.459195465E8	75.0321732480661	66.76610060657126
3.468981025E8	27.661555171305185	39.455841881860216
3.478766585E8	31.920928612340187	21.367086472646736
3.488552145E8	55.241464733082104	73.52246774405451
3.498337705E8	122.56015058459666	149.14361828094627
3.508123265E8	79.22388653894004	72.41684357495966
3.517908825E8	23.3907652320159	13.782268671640615
3.527694385E8	43.526432533894706	24.915027212732564
3.537479945E8	38.48961622500233	13.603127232060366
3.547265505E8	28.338066821474726	20.17213321310433
3.557051065E8	28.93185255179803	18.633118826577356
3.566836625E8	25.968093325441757	15.3284038463981
3.576622185E8	2074.8907923824418	456.1441410000728
3.586407745E8	31.564526226441906	17.240381056299057
3.596193305E8	52.126806124649555	158.6703524813105
3.605978865E8	27.150692168539713	12.620893082040018
3.615764425E8	21.833036772910383	113.37654531513898
3.625549985E8	16.703004201426722	21.73240930121128
3.635335545E8	61.737276859178735	72.12102152491234
3.645121105E8	32.44318903471634	29.52353356993112
3.65242163E8	45.92174492816181	16.651454847644363
3.65731441E8	136.02207699797768	28.687709112783477
3.664692225E8	9.72149676159025	7.840987852610448
3.674477785E8	25.415064548704933	11.139623464333127
3.684263345E8	45.86012120073284	43.591025514735975
3.694048905E8	23.840407201793276	13.505626885795019
3.703834465E8	22.242284356942452	18.4900657103412
3.713620025E8	20.68967635219319	10.46998382600848
3.723405585E8	35.741696251739846	81.72303228278922
3.733191145E8	18.957435425576037	12.561315531307857
3.742976705E8	33.00364749300645	17.617655345928313
3.752762265E8	9.06960716608716	30.094951295330834
3.762547825E8	29.9949506991219	15.420350810761683
3.772333385E8	62.789566388808076	67.52282642411778
3.782118945E8	73.23748945115308	38.54019658442755
3.791904505E8	48.11837742301541	21.062532968448682
3.801690065E8	81.03568155177835	134.0399262230032
3.811475625E8	41.63473821477736	31.76005464040337
3.821261185E8	48.45980752351584	26.51024378691875
3.831046745E8	32.04982096334805	25.317367281807584
3.840832305E8	42.40794811418185	109.51953764781246
3.849989605E8	49.442027560193914	5.516793477264895
3.854882385E8	2.968341182626897	0.32568502428880586
3.860403425E8	18.359657459140514	6.569104101143781
3.870188985E8	8.299590141929018	1.3780106301241617
3.879974545E8	42.502923063191716	25.888279638033094
3.889760105E8	20.72239345307684	11.954991276933594
3.899545665E8	69.34884111521666	9.539915737276234
3.909196135E8	12.593158350766167	11.72880871148473
3.91408841E8	3040.447826551319	1742.5274178038405
