#Position (bp)	insert size
2.470853905E8	625.0731604291628
2.480639465E8	1118.3950338600453
2.490425025E8	631.0412307692308
2.500210585E8	1034.5140570751123
2.509996145E8	1950.8122681883024
2.519781705E8	790.2752869166029
2.529567265E8	1589.481955100881
2.539352825E8	852.8661054319502
2.549138385E8	6218.016462756387
2.558923945E8	687.1470217342927
2.568709505E8	1158.6975806451612
2.578495065E8	824.9976196143775
2.588280625E8	923.5199883704026
2.598066185E8	678.3758899070068
2.607851745E8	2836.787094641301
2.617637305E8	6265.121125757036
2.627422865E8	1030.2091563786007
2.637208425E8	3335.5266257040453
2.646993985E8	1117.5084005376343
2.656779545E8	564.3105436573311
2.666565105E8	1232.4598990465508
2.676350665E8	6817.955719557195
2.686136225E8	845.4443664795509
2.695921785E8	648.8144263144263
2.70511608E8	1175.6943380813805
2.71000886E8	346.51162790697674
2.715492905E8	7769.602369200395
2.725278465E8	5145.376453488372
2.735064025E8	2807.678951569984
2.744849585E8	707.6910859284376
2.754635145E8	1515.6488389798249
2.764420705E8	4214.000315357931
2.774206265E8	423.74072119613015
2.783991825E8	1217.7628471113949
2.793777385E8	1464.908717948718
2.803562945E8	788.5490808602667
2.813348505E8	693.7726054922974
2.823134065E8	908.7865480822679
2.832919625E8	877.2569504310345
2.842705185E8	1152.6251267932184
2.852490745E8	1137.8646096779632
2.862276305E8	2084.8408792650916
2.872061865E8	1856.8955161335382
2.881847425E8	4066.55273929471
2.891632985E8	698.5964912280701
2.901418545E8	593.8723470987977
2.911204105E8	14458.796616376154
2.920989665E8	2067.6718011285648
2.930775225E8	1018.1183702989392
2.940560785E8	467.13840298023973
2.950346345E8	765.899945474373
2.960131905E8	4015.098510783978
2.969917465E8	703.3544939479783
2.979703025E8	1504.7914023960536
2.989488585E8	4576.381447896536
2.999274145E8	699.224677582959
3.009059705E8	620.5892561983471
3.018845265E8	2411.268689699779
3.028630825E8	992.0924796747968
3.038416385E8	622.9876152073733
3.048201945E8	675.5483381776822
3.057987505E8	1146.5107531719607
3.067773065E8	4263.569694432817
3.077558625E8	657.981313262393
3.087344185E8	1272.2387762490948
3.097129745E8	3455.1684969677103
3.106915305E8	34783.56059746793
3.116700865E8	7234.515927977839
3.126486425E8	3231.6238933333334
3.136271985E8	787.3393419799223
3.146057545E8	1793.2008545310016
3.155843105E8	2014.3027432126696
3.16365796E8	8437.395381190874
3.16855074E8	23625.04898530441
3.175414225E8	7896.755736137668
3.185199785E8	2237.821406913281
3.194985345E8	1566.84708994709
3.204770905E8	585.0784639680825
3.214556465E8	4565.7858641739795
3.224342025E8	516.006731287022
3.234127585E8	1350.4462457337884
3.243913145E8	957.9689501026942
3.253698705E8	4959.085288808665
3.263484265E8	1545.609692698706
3.273269825E8	667.3734876929495
3.283055385E8	888.7663434770087
3.292840945E8	689.5686734865001
3.302626505E8	1677.1005097164702
3.312412065E8	1263.1230493273542
3.322197625E8	485.9233377807427
3.331983185E8	994.877009167758
3.341768745E8	2206.7205368112654
3.351554305E8	805.2528876443822
3.361339865E8	1094.1856366768252
3.371125425E8	3766.667892934162
3.380910985E8	4403.620190131282
3.390696545E8	461.02498844909906
3.400482105E8	6480.476029843639
3.40945784E8	778.8722306143001
3.41435062E8	494.314381270903
3.420053225E8	44876.75905423157
3.429838785E8	4323.616942909761
3.439624345E8	33871.08703752994
3.449409905E8	8757.095327102803
3.459195465E8	1027.5424881033312
3.468981025E8	1457.484083703234
3.478766585E8	7067.0235737351995
3.488552145E8	3586.5624501319585
3.498337705E8	1321.2141242937853
3.508123265E8	4154.880054004121
3.517908825E8	495.1062300319489
3.527694385E8	797.0116918844567
3.537479945E8	6375.89024772656
3.547265505E8	2596.7669369605023
3.557051065E8	606.8776533511616
3.566836625E8	2226.067354596623
3.576622185E8	3907.460209955977
3.586407745E8	1107.897341888176
3.596193305E8	741.4400420974432
3.605978865E8	14719.788039121373
3.615764425E8	1814.8952726539662
3.625549985E8	1378.9154267815193
3.635335545E8	643.0361424385046
3.645121105E8	1312.1829292929292
3.65242163E8	761.7631307929969
3.65731441E8	8984.91170308291
3.664692225E8	839.004342676668
3.674477785E8	858.3285444234405
3.684263345E8	5469.4669002397195
3.694048905E8	11438.843948018473
3.703834465E8	2303.110305059524
3.713620025E8	2964.894261424017
3.723405585E8	2258.2129698548565
3.733191145E8	605.2195211786373
3.742976705E8	1617.7443064182194
3.752762265E8	2295.3084910013845
3.762547825E8	1604.9962508520791
3.772333385E8	2185.874704130717
3.782118945E8	2138.6218056415246
3.791904505E8	2515.588475390156
3.801690065E8	2957.678995789802
3.811475625E8	30520.148397166526
3.821261185E8	3711.3198784310002
3.831046745E8	2181.3455901259963
3.840832305E8	1176.2375690607735
3.849989605E8	11237.705835331735
3.854882385E8	273.6
3.860403425E8	7386.88450860633
3.870188985E8	2168.1717791411043
3.879974545E8	2965.9132002218525
3.889760105E8	1321.942794279428
3.899545665E8	5426.090815802976
3.909196135E8	6978.3463162195285
3.91408841E8	856.9623362933053
