"","INT_1","INT_2","INT_3","INT_4","LIV_1","LIV_2","LIV_3","LIV_4"
"Smp_145700",2.20221402564359,1.28538694554202,2.51228725895802,2.93616375322469,2.74954660471989,2.29838847545391,3.42208266540914,2.92309289979983
"Smp_145890",2.82598493445811,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.00888757746702,1.28538694554202,2.2636584893904
"Smp_146190",3.03991283982492,2.80069977410151,3.30584653389383,2.65586818214325,1.28538694554202,3.4022685374295,1.28538694554202,1.28538694554202
"Smp_146290",2.82598493445811,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.00888757746702,1.28538694554202,2.79250380900478
"Smp_146300",2.20221402564359,3.10476932223692,2.51228725895802,2.93616375322469,1.28538694554202,3.09809581119798,2.85900572777518,3.147626318167
"Smp_146340",2.93780588926052,1.28538694554202,2.16560074465376,2.65586818214325,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_147050",1.28538694554202,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_147420",1.28538694554202,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,2.79250380900478
"Smp_147960",2.20221402564359,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_148070",4.38389906082986,3.34801934249986,2.97501388153427,3.73513190758701,3.28267082551353,4.5484408426583,1.28538694554202,3.78219730327865
"Smp_148160",2.20221402564359,2.80069977410151,2.97501388153427,3.16209271194846,1.28538694554202,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_148230",3.03991283982492,2.80069977410151,2.16560074465376,2.27197690098691,3.0453781817415,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_148940",3.38019308730641,4.37778251857809,3.78689163392738,3.16209271194846,3.80927100733812,3.4022685374295,2.85900572777518,3.84380479543345
"Smp_149430",1.93904056942926,3.10476932223692,1.28538694554202,3.16209271194846,1.28538694554202,2.00888757746702,1.28538694554202,2.644689809044
"Smp_149900",2.82598493445811,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_150080",1.93904056942926,2.80069977410151,2.97501388153427,1.28538694554202,2.74954660471989,3.20784105965571,2.85900572777518,2.47280567850169
"Smp_150320",2.20221402564359,2.80069977410151,2.51228725895802,2.93616375322469,3.28267082551353,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_150360",2.20221402564359,2.80069977410151,1.28538694554202,2.65586818214325,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_150550",2.39937525356049,1.28538694554202,2.16560074465376,1.98967052167573,1.28538694554202,2.51421529061835,1.28538694554202,2.644689809044
"Smp_150590",2.39937525356049,2.3803414435335,2.51228725895802,2.27197690098691,2.74954660471989,2.00888757746702,1.28538694554202,2.2636584893904
"Smp_150690",2.56185896911196,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,3.20784105965571,1.28538694554202,1.28538694554202
"Smp_150980",1.93904056942926,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.29838847545391,2.85900572777518,1.28538694554202
"Smp_151050",1.93904056942926,2.3803414435335,2.51228725895802,1.98967052167573,2.74954660471989,2.69130365696115,1.28538694554202,1.28538694554202
"Smp_151320",2.70194139326678,3.34801934249986,3.15144546392988,3.43891531940809,1.28538694554202,3.9187242912518,1.28538694554202,3.24616570749668
"Smp_151650",2.56185896911196,2.80069977410151,2.97501388153427,1.28538694554202,4.18718330909461,2.69130365696115,1.28538694554202,2.92309289979983
"Smp_151780",2.82598493445811,2.80069977410151,2.76765683897908,2.27197690098691,2.74954660471989,2.51421529061835,2.85900572777518,2.644689809044
"Smp_151820",2.82598493445811,1.28538694554202,1.28538694554202,2.27197690098691,2.34194128736319,1.28538694554202,1.28538694554202,1.98362372481818
"Smp_152000",1.28538694554202,2.80069977410151,1.28538694554202,2.80470888550687,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_152090",2.82598493445811,1.28538694554202,1.28538694554202,2.48273031570476,2.74954660471989,2.69130365696115,1.28538694554202,1.98362372481818
"Smp_152130",1.28538694554202,2.80069977410151,1.28538694554202,2.27197690098691,3.28267082551353,2.69130365696115,1.28538694554202,2.644689809044
"Smp_152330",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_152430",2.56185896911196,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_152550",2.20221402564359,2.80069977410151,1.28538694554202,2.80470888550687,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_152850",1.28538694554202,2.3803414435335,2.51228725895802,1.28538694554202,2.34194128736319,2.51421529061835,1.28538694554202,2.47280567850169
"Smp_152940",2.56185896911196,3.34801934249986,2.16560074465376,2.48273031570476,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_153140",2.39937525356049,2.80069977410151,2.51228725895802,1.98967052167573,1.28538694554202,3.09809581119798,2.85900572777518,2.47280567850169
"Smp_153590",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.69130365696115,3.42208266540914,1.28538694554202
"Smp_153700",2.20221402564359,2.80069977410151,1.28538694554202,3.16209271194846,1.28538694554202,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_153710",3.45273970945441,3.10476932223692,3.68195725738995,2.93616375322469,3.0453781817415,3.4022685374295,2.85900572777518,1.98362372481818
"Smp_153770",2.20221402564359,1.28538694554202,2.76765683897908,2.27197690098691,2.34194128736319,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_153790",3.03991283982492,2.80069977410151,1.28538694554202,2.65586818214325,3.65584041646758,3.72115213981448,1.28538694554202,2.644689809044
"Smp_153840",1.28538694554202,2.80069977410151,2.97501388153427,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_154000",2.56185896911196,2.3803414435335,2.51228725895802,2.27197690098691,3.0453781817415,2.00888757746702,1.28538694554202,1.28538694554202
"Smp_154100",2.82598493445811,1.28538694554202,2.51228725895802,2.48273031570476,2.34194128736319,2.51421529061835,1.28538694554202,2.644689809044
"Smp_154270",1.28538694554202,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,1.28538694554202,1.28538694554202,2.92309289979983
"Smp_154320",2.20221402564359,1.28538694554202,2.51228725895802,3.05438204349651,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_154410",2.20221402564359,2.80069977410151,2.51228725895802,2.93616375322469,3.28267082551353,3.4022685374295,1.28538694554202,3.24616570749668
"Smp_154530",2.56185896911196,1.28538694554202,3.30584653389383,2.65586818214325,1.28538694554202,3.20784105965571,1.28538694554202,2.92309289979983
"Smp_154610",2.82598493445811,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_155020",2.93780588926052,2.80069977410151,2.97501388153427,3.43891531940809,1.28538694554202,3.4022685374295,3.42208266540914,2.92309289979983
"Smp_155060",4.31070680961059,3.34801934249986,3.30584653389383,3.51940526709639,4.18718330909461,3.57128021453252,4.11507649817148,3.90274529915986
"Smp_155110",1.28538694554202,1.28538694554202,2.51228725895802,2.93616375322469,3.28267082551353,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_156340",3.87273280395883,4.02612156412284,3.78689163392738,3.66702019011835,4.48398398888281,4.09133983473172,1.28538694554202,4.01352315559188
"Smp_156450",1.93904056942926,1.28538694554202,3.44356418992518,2.27197690098691,1.28538694554202,2.29838847545391,3.42208266540914,1.28538694554202
"Smp_156880",2.56185896911196,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_156910",1.28538694554202,1.28538694554202,1.28538694554202,1.28538694554202,3.28267082551353,2.29838847545391,3.42208266540914,2.644689809044
"Smp_156950",2.20221402564359,2.80069977410151,2.51228725895802,2.65586818214325,2.74954660471989,1.28538694554202,1.28538694554202,2.644689809044
"Smp_157980",5.73108664154226,5.47592433934081,5.03424149051932,5.72124773659007,5.42648910415676,5.48556377286857,5.06563755367551,5.63177305508907
"Smp_158620",2.82598493445811,2.80069977410151,2.51228725895802,3.16209271194846,3.0453781817415,2.69130365696115,3.42208266540914,2.2636584893904
"Smp_158990",4.2726243936975,4.89296660207382,3.56811464106113,3.26120696887742,4.18718330909461,5.2197811094237,1.28538694554202,3.24616570749668
"Smp_159090",3.92333823108943,4.6586869813782,3.56811464106113,3.79996925123405,4.29326166196833,4.14439712011762,1.28538694554202,4.25691171777879
"Smp_159100",2.20221402564359,2.80069977410151,2.51228725895802,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_159730",2.20221402564359,2.80069977410151,1.28538694554202,2.27197690098691,3.28267082551353,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_159780",3.45273970945441,2.80069977410151,3.78689163392738,3.92104239851023,4.18718330909461,3.72115213981448,1.28538694554202,4.3008701555013
"Smp_159990",3.03991283982492,3.5524176748125,2.76765683897908,2.93616375322469,1.28538694554202,2.29838847545391,1.28538694554202,2.47280567850169
"Smp_160000",1.28538694554202,1.28538694554202,2.97501388153427,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_160270",1.28538694554202,1.28538694554202,2.97501388153427,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,2.644689809044
"Smp_160370",2.70194139326678,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.00888757746702,1.28538694554202,2.2636584893904
"Smp_160460",1.93904056942926,1.28538694554202,1.28538694554202,2.80470888550687,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_160490",1.93904056942926,3.10476932223692,2.51228725895802,2.80470888550687,2.34194128736319,1.28538694554202,2.85900572777518,1.28538694554202
"Smp_160600",2.56185896911196,1.28538694554202,2.97501388153427,1.28538694554202,3.65584041646758,3.20784105965571,1.28538694554202,2.2636584893904
"Smp_161160",2.56185896911196,2.80069977410151,1.28538694554202,2.27197690098691,2.74954660471989,3.20784105965571,1.28538694554202,2.2636584893904
"Smp_161960",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.92309289979983
"Smp_162000",1.28538694554202,2.80069977410151,2.51228725895802,1.28538694554202,3.28267082551353,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_162350",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_162390",1.93904056942926,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_162630",2.56185896911196,1.28538694554202,2.97501388153427,1.28538694554202,2.74954660471989,2.97754411992151,1.28538694554202,2.2636584893904
"Smp_162660",2.70194139326678,2.80069977410151,3.30584653389383,2.48273031570476,3.0453781817415,2.84337247017249,1.28538694554202,2.644689809044
"Smp_163210",2.56185896911196,1.28538694554202,2.97501388153427,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_163250",2.20221402564359,2.80069977410151,2.16560074465376,2.48273031570476,1.28538694554202,3.09809581119798,3.42208266540914,2.644689809044
"Smp_163320",3.13406221584349,3.72939495041365,3.44356418992518,3.3531263288872,3.65584041646758,3.48949292105169,3.42208266540914,3.64986138954023
"Smp_163330",2.20221402564359,1.28538694554202,2.51228725895802,1.98967052167573,3.28267082551353,2.69130365696115,3.42208266540914,3.5784485309448
"Smp_163430",1.28538694554202,2.80069977410151,2.51228725895802,1.98967052167573,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_163550",2.70194139326678,3.34801934249986,2.51228725895802,2.48273031570476,1.28538694554202,3.64831448041909,1.28538694554202,1.28538694554202
"Smp_163580",2.20221402564359,2.80069977410151,2.97501388153427,1.28538694554202,2.74954660471989,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_163710",2.20221402564359,1.28538694554202,1.28538694554202,3.51940526709639,1.28538694554202,2.97754411992151,1.28538694554202,2.644689809044
"Smp_163980",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.00888757746702,1.28538694554202,3.04056625385644
"Smp_164200",1.28538694554202,2.80069977410151,2.51228725895802,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_164410",2.39937525356049,3.34801934249986,1.28538694554202,2.65586818214325,1.28538694554202,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_164650",2.20221402564359,2.80069977410151,2.97501388153427,2.27197690098691,3.28267082551353,2.97754411992151,3.42208266540914,2.92309289979983
"Smp_164730",2.20221402564359,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.97754411992151,1.28538694554202,2.79250380900478
"Smp_164820",3.22154203499683,3.34801934249986,3.78689163392738,4.13520661767671,3.28267082551353,3.64831448041909,1.28538694554202,3.147626318167
"Smp_165070",1.93904056942926,1.28538694554202,2.76765683897908,2.80470888550687,2.34194128736319,1.28538694554202,1.28538694554202,1.98362372481818
"Smp_165350",1.28538694554202,1.28538694554202,2.16560074465376,2.27197690098691,3.28267082551353,2.97754411992151,1.28538694554202,1.98362372481818
"Smp_165460",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_165490",1.28538694554202,1.28538694554202,2.97501388153427,2.65586818214325,2.74954660471989,3.4022685374295,1.28538694554202,2.2636584893904
"Smp_165570",2.20221402564359,1.28538694554202,2.51228725895802,3.16209271194846,1.28538694554202,2.69130365696115,1.28538694554202,2.92309289979983
"Smp_165690",3.82017859665657,4.47776686472716,3.56811464106113,4.66554074524526,4.29326166196833,4.83050360361157,1.28538694554202,4.77414589917401
"Smp_165780",2.20221402564359,2.80069977410151,1.28538694554202,1.28538694554202,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_166040",2.82598493445811,2.80069977410151,1.28538694554202,2.27197690098691,2.34194128736319,1.28538694554202,2.85900572777518,2.2636584893904
"Smp_166600",2.20221402564359,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_166610",3.13406221584349,1.28538694554202,2.51228725895802,2.80470888550687,2.74954660471989,2.51421529061835,3.42208266540914,1.98362372481818
"Smp_167010",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_167240",3.64904926719382,2.3803414435335,2.16560074465376,3.16209271194846,2.74954660471989,3.64831448041909,1.28538694554202,3.50297324576032
"Smp_167300",2.39937525356049,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.51421529061835,1.28538694554202,2.2636584893904
"Smp_167330",2.20221402564359,1.28538694554202,2.51228725895802,2.65586818214325,1.28538694554202,2.51421529061835,3.42208266540914,2.2636584893904
"Smp_167500",2.39937525356049,2.80069977410151,2.51228725895802,1.28538694554202,3.48250090189167,2.97754411992151,1.28538694554202,2.2636584893904
"Smp_167680",2.20221402564359,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,2.69130365696115,1.28538694554202,1.28538694554202
"Smp_168170",1.28538694554202,1.28538694554202,2.97501388153427,2.93616375322469,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_168430",1.93904056942926,3.10476932223692,3.56811464106113,2.27197690098691,1.28538694554202,2.97754411992151,1.28538694554202,2.644689809044
"Smp_169290",1.28538694554202,2.80069977410151,1.28538694554202,3.16209271194846,2.74954660471989,2.29838847545391,3.42208266540914,2.2636584893904
"Smp_169950",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.51421529061835,3.42208266540914,1.28538694554202
"Smp_170160",1.28538694554202,1.28538694554202,2.51228725895802,2.65586818214325,3.48250090189167,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_170540",2.56185896911196,1.28538694554202,1.28538694554202,2.27197690098691,3.0453781817415,2.29838847545391,1.28538694554202,2.644689809044
"Smp_170550",2.82598493445811,1.28538694554202,1.28538694554202,2.93616375322469,2.74954660471989,2.29838847545391,3.42208266540914,2.644689809044
"Smp_171010",2.70194139326678,3.10476932223692,3.56811464106113,2.93616375322469,1.28538694554202,2.29838847545391,1.28538694554202,3.147626318167
"Smp_171070",2.56185896911196,1.28538694554202,2.97501388153427,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_171150",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.00888757746702,3.42208266540914,1.28538694554202
"Smp_171180",2.93780588926052,2.80069977410151,1.28538694554202,1.28538694554202,1.28538694554202,2.97754411992151,1.28538694554202,2.644689809044
"Smp_171490",2.70194139326678,1.28538694554202,1.28538694554202,2.65586818214325,2.34194128736319,2.69130365696115,1.28538694554202,1.28538694554202
"Smp_171720",3.03991283982492,3.10476932223692,2.16560074465376,3.26120696887742,1.28538694554202,2.00888757746702,2.85900572777518,2.644689809044
"Smp_172060",5.77205779990383,5.21395081810367,5.42982395737735,5.39443406977431,5.28139133902985,4.383037589008,4.36329884505056,5.63177305508907
"Smp_172140",2.20221402564359,1.28538694554202,2.97501388153427,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_172700",2.39937525356049,1.28538694554202,2.51228725895802,3.66702019011835,2.74954660471989,3.20784105965571,1.28538694554202,3.3375723213198
"Smp_172790",3.13406221584349,2.80069977410151,3.30584653389383,2.65586818214325,3.28267082551353,2.69130365696115,3.42208266540914,3.147626318167
"Smp_172850",2.82598493445811,4.15347326433504,3.15144546392988,3.16209271194846,3.94710549549953,3.30875034541822,1.28538694554202,2.644689809044
"Smp_173160",2.93780588926052,1.28538694554202,1.28538694554202,3.59526014170121,3.65584041646758,2.69130365696115,1.28538694554202,2.92309289979983
"Smp_173180",2.20221402564359,1.28538694554202,2.97501388153427,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.644689809044
"Smp_173190",1.28538694554202,2.80069977410151,1.28538694554202,2.65586818214325,3.28267082551353,1.28538694554202,1.28538694554202,2.644689809044
"Smp_173200",2.20221402564359,1.28538694554202,2.51228725895802,2.65586818214325,2.34194128736319,2.51421529061835,1.28538694554202,3.50297324576032
"Smp_173230",3.38019308730641,3.34801934249986,2.97501388153427,2.65586818214325,1.28538694554202,3.79025289706929,4.11507649817148,2.47280567850169
"Smp_173350",2.82598493445811,1.28538694554202,3.30584653389383,3.3531263288872,3.48250090189167,3.20784105965571,1.28538694554202,3.422900388911
"Smp_173640",3.52146810483221,2.3803414435335,3.68195725738995,3.26120696887742,2.34194128736319,3.30875034541822,1.28538694554202,3.3375723213198
"Smp_173650",1.28538694554202,2.3803414435335,2.97501388153427,2.65586818214325,2.34194128736319,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_173840",2.20221402564359,2.80069977410151,2.51228725895802,2.27197690098691,1.28538694554202,2.51421529061835,3.42208266540914,1.28538694554202
"Smp_174380",2.20221402564359,1.28538694554202,2.16560074465376,1.28538694554202,1.28538694554202,2.51421529061835,2.85900572777518,2.79250380900478
"Smp_174420",1.28538694554202,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.29838847545391,3.42208266540914,2.2636584893904
"Smp_174450",2.20221402564359,1.28538694554202,2.51228725895802,2.93616375322469,3.28267082551353,3.20784105965571,1.28538694554202,2.92309289979983
"Smp_174850",3.22154203499683,2.80069977410151,3.30584653389383,2.48273031570476,1.28538694554202,3.57128021453252,1.28538694554202,3.04056625385644
"Smp_174950",2.56185896911196,1.28538694554202,1.28538694554202,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_174960",1.28538694554202,1.28538694554202,2.51228725895802,2.80470888550687,2.34194128736319,2.97754411992151,1.28538694554202,2.644689809044
"Smp_175580",3.22154203499683,3.34801934249986,3.30584653389383,3.79996925123405,1.28538694554202,2.29838847545391,1.28538694554202,3.3375723213198
"Smp_175810",2.20221402564359,3.34801934249986,1.28538694554202,1.28538694554202,2.34194128736319,2.00888757746702,1.28538694554202,3.147626318167
"Smp_175900",2.82598493445811,1.28538694554202,2.51228725895802,2.65586818214325,1.28538694554202,1.28538694554202,3.42208266540914,2.2636584893904
"Smp_175930",2.70194139326678,1.28538694554202,2.76765683897908,1.98967052167573,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_176080",2.39937525356049,1.28538694554202,2.51228725895802,2.65586818214325,1.28538694554202,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_176370",2.56185896911196,2.80069977410151,1.28538694554202,1.98967052167573,2.34194128736319,2.29838847545391,1.28538694554202,2.644689809044
"Smp_176700",2.82598493445811,2.80069977410151,2.97501388153427,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_177020",2.39937525356049,1.28538694554202,3.30584653389383,2.65586818214325,3.65584041646758,3.09809581119798,1.28538694554202,3.50297324576032
"Smp_177290",2.70194139326678,1.28538694554202,2.16560074465376,1.98967052167573,2.74954660471989,3.09809581119798,1.28538694554202,1.28538694554202
"Smp_178750",2.39937525356049,3.10476932223692,3.15144546392988,2.27197690098691,2.34194128736319,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_178850",2.82598493445811,2.80069977410151,1.28538694554202,1.28538694554202,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_179180",2.56185896911196,3.34801934249986,2.51228725895802,2.65586818214325,3.28267082551353,2.97754411992151,1.28538694554202,2.644689809044
"Smp_179270",2.20221402564359,2.80069977410151,2.51228725895802,2.93616375322469,2.74954660471989,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_179300",3.76551026944911,3.72939495041365,2.97501388153427,3.16209271194846,4.57045298261768,4.5484408426583,4.11507649817148,4.3008701555013
"Smp_179350",2.56185896911196,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,1.28538694554202,1.28538694554202,2.644689809044
"Smp_179610",1.93904056942926,1.28538694554202,1.28538694554202,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,3.24616570749668
"Smp_179650",3.38019308730641,3.72939495041365,2.97501388153427,3.16209271194846,4.57045298261768,3.72115213981448,3.42208266540914,3.147626318167
"Smp_180000",4.15171538448193,3.34801934249986,2.51228725895802,3.3531263288872,3.28267082551353,4.03616845403456,4.11507649817148,3.3375723213198
"Smp_180350",3.64904926719382,1.28538694554202,2.97501388153427,3.73513190758701,3.28267082551353,2.00888757746702,3.42208266540914,2.2636584893904
"Smp_180400",1.28538694554202,1.28538694554202,2.51228725895802,2.27197690098691,3.28267082551353,3.09809581119798,1.28538694554202,2.2636584893904
"Smp_180430",2.20221402564359,2.3803414435335,2.97501388153427,2.27197690098691,1.28538694554202,2.69130365696115,2.85900572777518,1.28538694554202
"Smp_181090",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_181730",2.82598493445811,3.10476932223692,2.51228725895802,2.27197690098691,2.74954660471989,2.00888757746702,1.28538694554202,2.47280567850169
"Smp_182620",2.39937525356049,1.28538694554202,1.28538694554202,2.80470888550687,1.28538694554202,2.29838847545391,3.42208266540914,2.2636584893904
"Smp_183710",4.06484156478212,3.10476932223692,3.88428083177612,4.5225695889279,4.65193276903221,4.58692800935744,4.36329884505056,4.64464805230261
"Smp_185680",3.30333083294673,2.80069977410151,3.30584653389383,3.66702019011835,3.48250090189167,4.29241072235079,1.28538694554202,3.5784485309448
"Smp_186670",3.03991283982492,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_187190",3.03991283982492,2.80069977410151,2.51228725895802,3.3531263288872,1.28538694554202,2.97754411992151,1.28538694554202,2.644689809044
"Smp_191400",3.45273970945441,4.27012464719164,3.88428083177612,3.3531263288872,3.48250090189167,3.09809581119798,3.81243532329849,3.71765414553691
"Smp_191670",2.20221402564359,1.28538694554202,1.28538694554202,2.48273031570476,2.74954660471989,2.51421529061835,1.28538694554202,1.98362372481818
"Smp_193800",4.233475073529,4.02612156412284,3.44356418992518,3.51940526709639,3.65584041646758,3.4022685374295,3.42208266540914,3.64986138954023
"Smp_194130",2.56185896911196,2.3803414435335,2.51228725895802,3.3531263288872,1.28538694554202,2.97754411992151,3.42208266540914,2.2636584893904
"Smp_194160",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,3.28267082551353,1.28538694554202,3.42208266540914,2.92309289979983
"Smp_194420",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.69130365696115,1.28538694554202,2.644689809044
"Smp_196020",1.93904056942926,3.10476932223692,2.51228725895802,1.28538694554202,2.74954660471989,2.51421529061835,1.28538694554202,2.2636584893904
"Smp_196090",2.93780588926052,2.3803414435335,1.28538694554202,2.65586818214325,2.34194128736319,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_196510",2.56185896911196,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_196700",2.70194139326678,1.28538694554202,2.51228725895802,2.48273031570476,2.34194128736319,2.29838847545391,1.28538694554202,2.47280567850169
"Smp_197180",1.28538694554202,1.28538694554202,2.51228725895802,2.93616375322469,2.74954660471989,2.69130365696115,1.28538694554202,2.644689809044
"Smp_197390",2.56185896911196,2.80069977410151,1.28538694554202,3.16209271194846,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_197690",2.56185896911196,2.80069977410151,2.51228725895802,3.59526014170121,3.48250090189167,1.28538694554202,3.42208266540914,2.2636584893904
"Smp_198360",1.28538694554202,2.80069977410151,2.97501388153427,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_198380",2.56185896911196,2.80069977410151,2.51228725895802,1.98967052167573,3.65584041646758,2.97754411992151,1.28538694554202,2.47280567850169
"Smp_198520",2.70194139326678,3.5524176748125,1.28538694554202,1.98967052167573,2.74954660471989,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_200180",1.28538694554202,1.28538694554202,2.97501388153427,2.48273031570476,1.28538694554202,2.29838847545391,1.28538694554202,1.98362372481818
"Smp_200240",2.20221402564359,1.28538694554202,2.97501388153427,2.65586818214325,1.28538694554202,2.97754411992151,1.28538694554202,2.92309289979983
"Smp_200380",2.56185896911196,2.80069977410151,2.97501388153427,2.65586818214325,3.65584041646758,1.28538694554202,3.42208266540914,1.28538694554202
"Smp_200410",2.56185896911196,1.28538694554202,2.51228725895802,2.48273031570476,3.0453781817415,1.28538694554202,1.28538694554202,1.98362372481818
"Smp_200820",6.57609253893177,6.71377569746193,6.21035472225228,6.4259185741501,5.63979891926273,6.2269703123846,4.11507649817148,5.5076981923231
"Smp_200840",7.11046138082395,7.05484966269677,6.8486420160959,6.96701257889356,6.21918916311892,6.67018243467503,5.53403451649451,5.95029334913312
"Smp_200850",2.39937525356049,2.3803414435335,2.76765683897908,2.80470888550687,3.28267082551353,2.69130365696115,1.28538694554202,1.98362372481818
"Smp_201220",2.20221402564359,1.28538694554202,2.16560074465376,1.98967052167573,2.34194128736319,2.84337247017249,1.28538694554202,2.2636584893904
"Smp_201700",1.28538694554202,1.28538694554202,1.28538694554202,3.51940526709639,3.28267082551353,3.30875034541822,3.42208266540914,2.644689809044
