"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_083030",11,2,4,8,4,7,0,2
"Smp_083040",0,0,4,2,2,4,0,8
"Smp_083080",14,4,12,14,10,8,6,20
"Smp_083150",8,2,8,8,16,20,0,14
"Smp_083180",4,0,0,4,4,4,0,4
"Smp_083200",21,0,13,7,11,7,2,15
"Smp_083340",4,2,0,6,0,2,2,6
"Smp_083400",3,7,2,6,6,0,0,3
"Smp_083410",12,2,14,6,12,6,2,10
"Smp_083450",14,4,3,0,0,2,3,2
"Smp_083540",26,2,22,25,5,2,1,12
"Smp_083650",6,0,2,10,2,2,0,2
"Smp_083680",4,0,4,4,4,1,0,4
"Smp_083710",37,2,11,24,17,16,2,2
"Smp_083720",25,0,9,17,11,1,1,13
"Smp_083740",8,0,0,2,4,4,0,2
"Smp_083990",6,0,6,13,0,4,0,4
"Smp_084140",2,0,0,2,0,4,0,2
"Smp_084180",18,0,5,12,11,24,0,31
"Smp_084380",6,0,2,6,10,4,0,4
"Smp_084400",0,0,4,4,2,0,2,4
"Smp_084460",2,2,6,0,2,2,0,0
"Smp_084540",4,0,0,1,6,0,3,0
"Smp_084600",0,0,2,2,0,2,0,6
"Smp_084620",10,0,8,5,8,6,0,4
"Smp_084740",2,0,0,6,4,4,0,6
"Smp_084830",0,0,0,2,2,5,0,4
"Smp_084890",0,0,6,3,4,0,0,2
"Smp_084900",2,0,0,0,4,0,2,2
"Smp_084940",13,5,19,17,7,8,3,21
"Smp_085110",10,4,6,8,11,13,0,2
"Smp_085150",3,6,5,2,7,10,1,4
"Smp_085240",4,0,4,4,2,2,0,7
"Smp_085300",12,4,6,8,10,14,0,16
"Smp_085410",0,0,5,3,9,4,0,9
"Smp_085490",6,0,5,0,2,0,0,2
"Smp_085500",3,0,0,10,6,2,0,2
"Smp_085520",4,2,2,8,4,6,2,4
"Smp_085530",12,0,8,8,4,10,10,23
"Smp_085540",2,0,2,6,2,0,0,8
"Smp_085740",37,2,14,19,18,13,4,16
"Smp_085750",30,0,13,25,6,12,2,21
"Smp_085910",8,0,0,2,2,2,0,2
"Smp_086190",2,0,4,4,2,0,0,0
"Smp_086220",6,0,0,4,0,0,2,6
"Smp_086270",2,0,2,8,4,2,9,0
"Smp_086460",4,0,4,8,8,0,0,0
"Smp_086470",14,2,2,10,2,0,0,5
"Smp_086480",12,2,6,9,2,10,2,14
"Smp_086590",4,2,0,8,12,2,0,8
"Smp_086630",0,0,1,5,1,3,0,9
"Smp_086900",10,2,6,4,0,6,0,4
"Smp_087620",2,0,0,6,2,9,0,2
"Smp_087760",14,0,10,24,16,22,2,14
"Smp_087810",3,0,2,8,4,0,2,4
"Smp_087860",4,0,2,0,0,2,0,3
"Smp_087920",4,2,2,4,2,6,0,6
"Smp_087930",2,0,0,0,8,4,0,8
"Smp_087940",2,4,4,10,4,12,0,6
"Smp_088650",0,0,4,8,0,8,0,4
"Smp_088660",3,0,0,0,2,2,0,4
"Smp_088920",5,0,6,2,3,1,2,3
"Smp_088950",0,0,5,11,4,0,2,4
"Smp_089060",10,0,4,10,12,2,4,8
"Smp_089180",10,2,4,6,6,4,0,2
"Smp_089240",4,0,7,12,0,4,2,2
"Smp_089400",2,0,2,2,3,0,0,2
"Smp_089430",10,2,4,4,2,0,0,8
"Smp_089460",30,0,4,43,6,0,6,13
"Smp_089570",4,2,2,2,0,6,0,2
"Smp_089590",2,0,4,0,2,2,0,0
"Smp_089630",4,0,2,2,2,2,0,0
"Smp_089640",13,0,2,8,6,10,2,2
"Smp_089650",13,0,0,1,2,8,2,8
"Smp_089670",2,0,1,0,2,2,0,4
"Smp_089880",4,3,1,8,8,3,2,6
"Smp_089930",6,0,6,10,12,2,0,6
"Smp_090010",6,0,5,3,3,2,0,1
"Smp_090120",12,0,0,8,10,8,4,12
"Smp_090140",0,0,2,0,4,0,2,2
"Smp_090230",6,0,4,6,9,4,0,0
"Smp_090240",21,6,18,42,4,13,7,16
"Smp_090440",8,0,2,0,2,4,0,2
"Smp_090450",3,0,3,10,6,8,0,0
"Smp_090690",45,2,11,18,17,5,5,12
"Smp_090800",2,0,4,4,8,0,1,4
"Smp_090860",8,0,2,2,4,2,0,4
"Smp_090890",2,0,2,4,6,2,0,4
"Smp_090920",52,7,29,30,15,5,3,18
"Smp_090930",21,0,5,9,7,39,1,9
"Smp_091010",16,0,12,12,20,18,0,22
"Smp_091170",15,0,9,3,5,0,2,1
"Smp_091240",4,0,6,2,2,0,0,2
"Smp_091360",0,0,4,4,0,0,4,2
"Smp_091380",0,0,4,2,6,0,0,8
"Smp_091390",15,2,5,11,8,2,4,16
"Smp_091460",15,2,21,32,37,20,7,34
"Smp_091480",12,0,4,8,6,10,0,4
"Smp_091650",6,0,0,2,4,0,0,2
"Smp_091730",0,0,2,2,2,4,0,0
"Smp_091740",4,0,0,2,2,0,0,2
"Smp_091750",1,2,2,3,0,4,0,2
"Smp_091840",5,0,4,6,4,6,0,3
"Smp_092020",0,0,0,6,2,3,0,2
"Smp_092280",6,0,2,2,4,2,0,4
"Smp_092320",2,2,0,2,0,4,0,8
"Smp_092380",2,0,2,2,6,6,0,2
"Smp_092490",2,0,0,2,2,2,0,2
"Smp_092500",23,3,4,2,4,2,0,11
"Smp_092530",2,0,4,2,4,4,0,4
"Smp_092750",20,6,14,10,12,12,2,18
"Smp_092770",59,8,20,28,23,36,10,36
"Smp_092780",3,0,0,8,6,4,0,4
"Smp_092810",7,3,4,7,3,3,3,4
"Smp_092850",4,2,0,2,0,2,0,2
"Smp_092880",13,0,4,1,6,4,0,4
"Smp_092930",4,0,5,2,5,1,0,2
"Smp_093100",4,0,6,5,6,4,0,0
"Smp_093220",3,0,6,0,2,3,0,0
"Smp_093230",2,1,2,4,5,0,0,0
"Smp_093280",19,6,13,16,4,2,9,15
"Smp_093310",1,0,4,0,2,4,2,4
"Smp_093320",5,3,1,0,0,0,0,1
"Smp_093430",4,0,4,0,4,0,0,10
"Smp_093440",12,2,4,12,10,14,2,4
"Smp_093540",11,0,5,6,8,6,2,6
"Smp_093630",4,0,0,0,2,2,2,1
"Smp_093690",0,2,0,6,4,0,2,6
"Smp_093700",4,0,0,2,4,0,2,0
"Smp_093720",8,1,11,4,3,13,2,5
"Smp_093740",3,0,0,6,9,0,0,3
"Smp_093750",2,0,2,2,0,0,2,4
"Smp_093820",2,0,6,6,6,0,2,0
"Smp_093840",0,0,0,2,0,2,4,2
"Smp_093930",42,7,18,36,30,12,4,30
"Smp_093950",2,0,4,10,4,4,4,12
"Smp_094020",4,0,6,4,3,0,0,2
"Smp_094060",4,0,0,2,0,4,0,4
"Smp_094140",15,1,10,10,10,13,1,10
"Smp_094330",0,0,2,7,4,0,0,6
"Smp_094360",4,0,2,0,2,2,0,4
"Smp_094420",4,0,4,4,0,2,2,6
"Smp_094630",2,0,4,0,0,0,2,6
"Smp_094760",0,0,6,4,2,4,4,6
"Smp_094770",2,0,2,4,6,2,0,2
"Smp_094810",10,0,0,10,6,7,8,3
"Smp_094920",8,0,0,4,0,0,2,5
"Smp_094950",0,0,0,3,1,2,1,3
"Smp_095010",2,0,2,3,1,1,0,6
"Smp_095130",4,0,0,6,2,2,0,2
"Smp_095140",0,0,2,4,0,2,0,2
"Smp_095150",4,0,2,4,4,12,0,6
"Smp_095360",9,3,2,0,6,2,0,5
"Smp_095580",1,0,2,2,0,2,0,4
"Smp_095630",2,0,2,4,4,2,0,2
"Smp_095650",2,0,4,0,2,0,2,2
"Smp_095670",0,1,2,2,0,7,0,2
"Smp_095680",11,0,5,12,5,6,0,4
"Smp_095810",6,0,2,6,0,2,2,6
"Smp_095910",2,0,4,4,2,6,0,2
"Smp_096010",3,0,0,4,2,0,0,2
"Smp_096020",6,0,2,4,6,4,0,0
"Smp_096200",2,0,2,5,5,0,1,11
"Smp_096390",14,2,2,8,4,4,0,6
"Smp_096450",14,0,8,12,9,6,2,18
"Smp_096720",11,18,12,10,4,1,1,5
"Smp_096750",18,0,28,45,26,18,5,21
"Smp_096760",1,0,2,0,10,2,0,0
"Smp_096900",4,0,0,2,2,0,0,3
"Smp_096910",6,0,0,4,4,0,0,2
"Smp_097180",4,0,4,8,8,2,1,8
"Smp_097240",11,0,0,15,0,1,0,5
"Smp_097280",4,0,0,4,2,2,0,0
"Smp_097320",34,5,7,22,13,9,3,6
"Smp_097370",2,2,2,0,6,1,0,6
"Smp_097380",18,2,2,6,8,18,0,16
"Smp_097490",15,0,2,10,0,15,0,2
"Smp_097500",15,7,14,15,7,14,4,17
"Smp_097560",2,0,0,2,2,2,0,2
"Smp_097590",41,5,16,24,8,13,8,22
"Smp_097660",28,2,18,26,30,14,8,28
"Smp_097700",3,0,1,10,4,10,0,1
"Smp_097710",3,0,2,4,0,0,2,2
"Smp_097730",2,1,4,2,2,0,0,0
"Smp_097750",20,2,10,12,8,14,4,14
"Smp_097790",22,0,2,9,0,5,6,0
"Smp_097800",69,6,42,54,41,61,17,31
"Smp_097820",4,0,2,4,0,2,0,0
"Smp_097830",3,0,0,0,12,4,0,4
"Smp_098320",10,0,4,7,8,2,1,4
"Smp_098330",12,0,0,4,12,12,0,12
"Smp_098340",2,0,2,4,2,0,0,0
"Smp_098650",18,5,13,23,13,2,6,16
"Smp_098890",6,2,6,0,4,6,0,4
"Smp_098920",2,0,2,2,6,0,0,4
"Smp_098960",12,0,0,14,8,10,0,8
"Smp_099030",13,0,2,8,5,12,2,22
"Smp_099150",2,0,2,0,6,4,0,2
"Smp_099160",2,0,4,2,10,10,0,6
"Smp_099310",2,0,2,2,4,1,4,6
"Smp_099320",6,0,2,6,2,0,0,1
"Smp_099570",3,0,2,3,5,2,0,2
"Smp_099630",4,0,12,10,11,12,0,8
"Smp_099890",10,6,6,18,2,4,0,8
"Smp_099930",2,0,2,0,2,2,0,4
"Smp_100040",0,4,10,12,6,4,0,6
"Smp_100070",20,6,8,15,4,8,4,7
"Smp_100090",12,4,8,4,4,8,4,6
"Smp_100110",12,0,6,4,14,8,0,8
"Smp_101290",0,0,0,2,4,6,0,4
"Smp_101370",4,0,2,4,4,2,0,4
"Smp_101450",23,0,7,11,7,18,1,35
"Smp_101820",8,0,6,16,8,2,0,12
"Smp_102020",8,0,2,1,11,0,0,8
"Smp_102040",18,2,4,10,22,22,2,26
"Smp_102160",17,0,15,4,10,4,0,0
"Smp_102240",4,2,3,10,11,2,2,9
"Smp_102280",2,0,4,2,4,0,0,6
"Smp_102340",0,0,0,8,3,4,0,6
"Smp_102450",12,0,4,2,8,0,2,4
"Smp_102480",2,0,3,6,4,0,0,0
"Smp_102690",2,4,7,10,6,6,0,14
"Smp_102810",8,0,0,2,2,0,2,12
"Smp_103010",0,5,2,2,2,2,2,2
"Smp_103090",6,0,6,3,0,3,0,0
"Smp_103100",4,0,6,4,2,4,1,2
"Smp_103140",0,0,4,4,0,0,2,2
"Smp_103160",11,2,4,8,8,6,0,0
"Smp_103200",8,4,6,18,4,2,4,4
"Smp_103280",2,0,2,2,0,4,0,0
"Smp_103320",4,0,3,8,5,2,0,6
"Smp_103380",2,0,0,2,0,4,0,2
"Smp_103460",10,0,4,5,12,4,0,2
"Smp_103470",8,2,8,8,2,10,2,4
"Smp_103530",2,8,0,2,1,0,2,9
"Smp_103540",0,0,0,4,4,2,0,2
"Smp_103570",6,0,2,2,0,0,0,8
"Smp_103710",6,2,2,2,6,0,2,0
"Smp_103790",4,6,2,0,0,0,0,2
"Smp_103810",8,0,2,4,4,6,0,2
"Smp_103920",16,2,10,17,4,8,0,12
"Smp_103930",6,0,0,10,4,8,0,6
"Smp_103950",4,0,0,3,2,10,0,4
"Smp_103990",14,0,12,20,7,7,4,11
"Smp_104000",6,0,4,4,4,0,4,4
"Smp_104030",10,1,4,4,10,4,0,8
"Smp_104110",2,0,2,2,2,0,0,8
"Smp_104210",13,2,16,4,2,2,2,4
"Smp_104270",2,2,2,2,0,2,0,2
"Smp_104330",2,0,0,4,8,2,0,6
"Smp_104470",2,0,2,4,5,2,0,6
"Smp_104500",7,0,10,14,0,13,3,2
"Smp_104520",2,0,0,4,0,4,0,3
"Smp_104630",0,0,0,2,2,6,0,6
"Smp_104710",2,2,0,3,7,0,0,1
"Smp_104790",11,5,8,15,8,8,0,12
"Smp_104860",16,2,2,13,2,3,3,9
"Smp_104870",4,5,1,2,3,4,0,0
"Smp_104970",17,6,7,14,2,13,4,2
"Smp_105020",4,0,2,3,6,0,1,0
"Smp_105090",9,0,6,3,2,0,0,4
"Smp_105210",2,0,6,0,0,2,0,2
"Smp_105320",12,2,12,4,0,2,0,4
"Smp_105330",0,0,0,2,4,6,0,4
"Smp_105680",6,2,2,3,6,6,2,4
"Smp_105690",4,0,1,0,6,3,2,4
"Smp_105860",2,2,4,6,8,6,0,0
"Smp_105910",8,0,0,10,6,2,0,2
"Smp_105930",10,0,0,0,2,4,2,0
"Smp_105970",4,0,0,6,6,2,0,6
"Smp_106080",11,0,1,13,6,0,0,4
"Smp_106130",22,4,12,20,8,2,2,25
"Smp_106750",5,0,0,3,1,4,0,0
"Smp_108390",10,2,9,6,11,39,0,12
"Smp_111340",9,0,2,11,4,2,0,8
"Smp_111980",6,2,13,12,5,7,5,11
"Smp_113620",34,2,8,8,8,38,0,18
"Smp_113630",12,3,2,7,2,11,0,8
"Smp_117390",7,0,2,10,0,2,1,0
"Smp_118040",19,2,3,19,2,16,0,4
"Smp_118220",1,2,1,0,4,0,2,0
"Smp_118830",6,0,4,4,4,6,2,10
"Smp_119110",12,2,2,9,2,4,0,12
"Smp_119310",8,0,0,6,4,2,2,0
"Smp_119920",6,0,0,6,2,2,2,2
"Smp_119980",11,1,3,3,5,4,0,13
"Smp_120320",8,0,0,6,2,0,0,4
"Smp_120380",18,0,12,18,8,9,8,23
"Smp_120640",12,0,0,2,6,4,2,8
"Smp_120920",5,0,2,2,4,2,0,2
"Smp_121420",0,0,2,6,8,5,0,2
"Smp_121430",5,0,0,3,4,4,2,0
"Smp_121780",52,10,22,65,12,21,7,27
"Smp_121810",2,0,0,2,0,2,0,6
"Smp_121920",0,0,2,0,4,2,2,1
"Smp_121950",7,0,2,4,14,14,2,3
"Smp_121990",2,0,2,14,4,10,4,8
"Smp_122020",0,2,0,4,4,0,3,4
"Smp_122030",0,0,0,8,2,2,2,3
"Smp_122050",2,2,2,4,0,2,0,4
"Smp_122370",6,0,2,2,0,2,2,2
"Smp_122730",2,0,4,2,2,4,0,0
"Smp_122800",11,2,3,7,16,0,2,7
"Smp_122810",0,0,4,4,4,2,2,3
"Smp_122820",22,1,5,23,5,10,0,16
"Smp_122840",22,0,10,24,40,30,4,32
"Smp_122900",2,0,2,2,0,4,0,2
"Smp_122940",0,0,2,7,0,2,0,3
"Smp_122950",6,0,0,5,0,0,2,4
"Smp_122960",1,0,0,4,0,4,0,4
"Smp_123000",2,0,0,6,0,4,0,4
"Smp_123040",6,0,6,2,2,10,4,10
"Smp_123060",6,2,2,0,4,4,0,2
"Smp_123070",3,1,0,10,1,2,0,4
"Smp_123165",9,1,0,9,1,1,0,3
"Smp_123180",4,2,0,12,0,2,0,7
"Smp_123240",4,0,2,0,2,2,0,0
"Smp_123290",247,48,71,101,45,106,12,52
"Smp_123320",2,0,5,2,0,1,1,0
"Smp_123440",6,0,2,2,4,4,2,4
"Smp_123500",4,0,2,2,9,2,0,2
"Smp_123570",14,1,2,11,9,3,2,17
"Smp_123600",22,0,6,10,5,4,3,14
"Smp_123610",118,18,61,88,36,29,9,68
"Smp_123620",4,0,0,2,4,0,2,8
"Smp_123710",0,0,4,2,0,4,0,2
"Smp_123870",6,0,0,8,2,4,0,0
"Smp_123940",0,0,2,3,2,0,0,3
"Smp_124010",4,0,2,2,0,0,4,2
"Smp_124300",2,1,6,6,4,0,0,0
"Smp_124320",18,10,14,6,5,12,0,8
"Smp_124430",0,2,2,4,8,2,2,2
"Smp_124460",2,0,4,6,12,4,0,6
"Smp_124600",4,2,0,4,4,0,0,18
"Smp_124650",39,10,31,50,22,18,10,24
"Smp_124820",13,2,5,6,17,3,0,9
"Smp_124840",13,0,12,0,6,2,7,7
"Smp_124920",2,0,2,4,0,4,0,4
"Smp_125280",20,3,12,7,4,3,2,4
"Smp_125290",8,2,2,3,5,2,0,4
"Smp_125340",2,0,0,0,2,2,2,2
"Smp_125360",6,0,0,2,4,0,1,2
"Smp_125460",7,0,0,6,8,4,0,2
"Smp_125500",8,2,3,0,2,2,0,8
"Smp_125550",7,0,0,8,7,4,1,2
"Smp_125650",2,0,0,3,4,4,0,2
"Smp_125770",1,1,2,10,7,2,2,13
"Smp_125790",2,0,1,4,12,0,0,3
"Smp_125890",10,0,2,2,1,2,0,0
"Smp_125900",9,0,6,7,3,3,2,5
"Smp_126020",2,0,0,2,4,4,0,0
"Smp_126030",6,0,3,6,2,0,4,2
"Smp_126110",3,3,0,17,4,2,2,2
"Smp_126240",18,2,6,18,4,2,2,2
"Smp_126260",4,0,0,8,2,0,0,2
"Smp_126300",2,0,0,8,2,0,0,2
"Smp_126450",8,0,6,0,2,2,0,0
"Smp_126460",3,2,0,0,2,2,4,2
"Smp_126480",6,0,7,6,2,4,2,10
"Smp_126490",2,0,2,4,4,2,0,5
"Smp_126520",2,0,2,0,0,0,2,4
"Smp_126580",14,0,7,15,12,6,0,10
"Smp_126680",0,0,4,4,2,0,0,2
"Smp_126720",8,1,3,12,8,4,6,10
"Smp_126740",15,4,6,9,2,0,2,9
"Smp_126750",0,0,0,4,6,6,2,6
"Smp_126770",2,0,6,0,8,0,2,0
"Smp_126850",6,0,0,2,6,0,2,6
"Smp_126860",8,2,6,0,4,10,0,4
"Smp_126910",6,2,4,6,7,4,4,8
"Smp_126990",0,2,0,2,3,2,0,2
"Smp_127010",10,0,4,4,6,6,10,0
"Smp_127060",0,0,2,2,4,3,2,6
"Smp_127140",2,0,2,7,1,5,4,10
"Smp_127180",0,0,2,2,2,2,0,2
"Smp_127190",2,0,2,2,0,4,0,0
"Smp_127280",6,2,0,9,7,6,8,2
"Smp_127370",2,5,0,0,2,3,0,0
"Smp_127440",0,0,2,8,8,4,2,4
"Smp_127450",4,0,0,2,3,0,2,2
"Smp_127460",18,2,5,10,7,6,3,8
"Smp_127500",7,2,6,6,7,10,0,7
"Smp_127520",2,0,2,2,4,2,0,0
"Smp_127580",2,0,0,2,4,2,0,0
"Smp_127600",2,0,2,2,2,2,0,0
"Smp_127620",8,0,4,7,4,0,0,8
"Smp_127650",0,2,6,2,0,0,0,3
"Smp_127680",4,0,0,0,2,4,0,2
"Smp_127810",19,3,13,8,5,2,3,1
"Smp_127890",4,2,2,4,3,2,4,6
"Smp_127940",8,0,6,3,4,2,0,0
"Smp_127990",1,0,4,0,4,0,0,2
"Smp_128010",2,0,2,2,0,1,2,2
"Smp_128170",2,0,0,0,4,4,0,2
"Smp_128190",0,0,2,3,10,1,0,13
"Smp_128230",2,4,4,0,2,0,0,0
"Smp_128360",0,2,2,6,2,0,0,2
"Smp_128370",11,0,8,12,6,0,0,6
"Smp_128390",30,4,16,25,5,2,3,6
"Smp_128420",4,0,2,0,0,2,0,2
"Smp_128430",0,0,0,6,2,0,2,2
"Smp_128560",2,0,0,1,3,3,0,4
"Smp_128600",1,0,4,2,4,2,0,1
"Smp_128610",6,0,2,4,6,0,0,2
"Smp_128690",11,2,3,12,3,4,2,2
"Smp_128770",8,0,4,2,4,1,0,6
"Smp_128790",2,0,2,4,0,0,0,2
"Smp_128810",4,0,2,0,4,2,0,6
"Smp_128870",9,1,6,11,1,0,3,4
"Smp_128890",9,2,2,7,3,0,0,0
"Smp_128950",4,0,0,2,7,4,0,4
"Smp_128990",15,4,9,33,4,6,6,14
"Smp_129020",4,0,4,6,6,8,0,4
"Smp_129050",2,2,2,4,0,0,0,0
"Smp_129080",4,0,0,4,4,4,0,0
"Smp_129110",2,0,0,4,6,0,0,6
"Smp_129130",8,0,3,6,0,2,2,2
"Smp_129210",10,0,0,2,4,0,0,2
"Smp_129240",1,2,0,8,1,0,0,0
"Smp_129250",2,2,2,2,4,2,2,5
"Smp_129260",5,2,2,8,0,0,2,0
"Smp_129310",0,0,2,1,0,10,0,6
"Smp_129320",0,0,0,2,4,2,0,8
"Smp_129360",6,2,6,4,14,8,4,2
"Smp_129380",2,0,0,6,3,0,0,2
"Smp_129520",2,0,0,2,4,0,0,2
"Smp_129550",3,2,0,5,1,0,1,11
"Smp_129610",5,2,4,6,2,0,2,4
"Smp_129630",4,0,0,1,6,0,0,5
"Smp_129650",10,2,3,5,3,3,3,9
"Smp_129670",11,0,0,10,6,18,0,16
"Smp_129720",1,0,5,2,2,0,2,0
"Smp_129770",2,2,8,9,2,2,0,6
"Smp_129810",2,0,0,2,0,0,4,2
"Smp_129830",4,0,0,7,10,0,1,0
"Smp_129900",2,0,0,4,4,0,2,4
"Smp_129950",2,0,2,7,10,5,0,6
"Smp_129960",7,1,3,2,2,4,0,0
"Smp_129990",9,0,0,5,2,2,0,7
"Smp_130020",5,0,0,2,0,2,0,6
"Smp_130030",0,0,0,7,3,2,0,6
"Smp_130080",5,2,8,10,7,6,1,0
"Smp_130200",6,0,2,5,2,0,2,2
"Smp_130230",8,1,5,14,8,9,2,6
"Smp_130260",88,24,20,40,11,28,7,13
"Smp_130280",4,0,2,2,2,2,0,4
"Smp_130300",14,0,2,10,5,2,0,2
"Smp_130330",2,2,4,2,0,0,2,0
"Smp_130340",4,0,2,6,3,2,2,7
"Smp_130410",4,0,2,0,2,2,0,0
"Smp_130430",4,0,0,2,2,2,0,2
"Smp_130440",10,2,7,4,6,2,4,16
"Smp_130460",2,0,3,4,0,0,0,4
"Smp_130520",14,0,10,10,16,6,0,6
"Smp_130540",13,1,8,8,0,2,2,12
"Smp_130620",3,0,3,0,3,0,0,3
"Smp_130680",8,3,4,2,0,2,0,2
"Smp_130690",10,2,12,8,12,8,2,4
"Smp_130730",351,175,126,230,78,141,29,197
"Smp_130750",7,0,2,5,5,0,0,1
"Smp_130850",6,0,6,6,8,10,0,6
"Smp_130940",2,0,0,6,6,2,0,0
"Smp_130950",2,0,2,8,0,0,0,6
"Smp_130980",4,0,1,2,15,2,1,3
"Smp_131030",5,0,6,5,8,4,0,0
"Smp_131150",5,0,0,8,4,0,0,5
"Smp_131250",17,0,18,19,4,7,2,13
"Smp_131290",0,3,1,2,14,2,0,3
"Smp_131360",4,0,0,4,1,2,0,6
"Smp_131390",4,0,0,2,2,2,0,2
"Smp_131490",2,0,1,6,0,2,0,2
"Smp_131600",162,41,37,68,20,90,8,81
"Smp_131650",4,0,2,2,0,2,0,3
"Smp_131790",9,0,1,6,2,4,2,0
"Smp_131870",2,2,3,10,8,4,4,6
"Smp_131970",0,0,2,2,0,4,4,0
"Smp_132000",0,0,0,6,0,1,2,2
"Smp_132020",2,0,0,0,4,4,0,6
"Smp_132050",2,2,2,6,4,0,0,2
"Smp_132090",2,0,6,4,2,2,2,4
"Smp_132180",8,0,8,9,4,4,2,6
"Smp_132210",0,2,2,6,2,0,0,0
"Smp_132250",13,1,3,6,19,5,11,10
"Smp_132300",6,2,1,2,12,8,3,3
"Smp_132330",2,0,4,2,0,2,0,4
"Smp_132350",2,0,2,6,4,0,0,8
"Smp_132450",0,2,0,2,4,0,0,2
"Smp_132590",5,0,2,0,4,4,1,4
"Smp_132610",2,4,0,6,2,0,0,2
"Smp_132670",4,0,2,17,0,0,0,2
"Smp_132690",6,0,2,0,17,4,0,6
"Smp_132870",2,0,2,6,3,2,4,2
"Smp_132900",2,0,2,4,10,2,0,0
"Smp_132940",12,3,1,7,3,6,3,9
"Smp_133110",8,2,12,10,28,28,10,20
"Smp_133120",12,2,0,8,4,4,0,6
"Smp_133250",0,0,0,6,2,1,0,2
"Smp_133280",4,0,8,2,0,0,2,8
"Smp_133300",4,0,0,6,0,2,0,4
"Smp_133330",6,0,0,2,0,4,0,6
"Smp_133340",16,2,20,9,8,28,1,16
"Smp_133350",42,11,26,40,9,16,2,38
"Smp_133400",4,0,2,6,4,0,0,4
"Smp_133450",0,0,2,2,0,2,0,4
"Smp_133470",0,0,2,2,4,0,0,5
"Smp_133530",8,4,6,8,4,4,0,7
"Smp_133690",2,0,0,0,2,4,0,6
"Smp_133710",4,0,0,0,2,5,2,4
"Smp_133790",4,0,0,4,0,0,6,6
"Smp_133820",0,0,2,1,2,2,0,4
"Smp_134010",8,4,2,4,6,2,2,2
"Smp_134050",4,0,0,4,6,2,0,2
"Smp_134060",2,0,2,4,0,0,0,2
"Smp_134140",2,0,2,7,2,6,0,0
"Smp_134230",13,0,1,11,9,1,0,3
"Smp_134300",2,0,2,8,2,2,0,2
"Smp_134470",12,4,8,4,14,6,2,4
"Smp_134480",2,2,0,0,0,2,0,4
"Smp_134490",5,0,4,2,0,5,0,5
"Smp_134500",2,2,3,2,1,4,3,1
"Smp_134510",12,2,10,10,4,8,2,6
"Smp_134530",2,0,4,0,4,2,0,2
"Smp_134580",2,0,1,5,0,4,0,3
"Smp_134640",4,2,0,2,0,2,0,0
"Smp_134670",15,0,1,10,10,5,2,0
"Smp_134720",3,1,4,2,1,0,0,0
"Smp_134860",1,1,1,2,4,4,0,0
"Smp_134940",4,0,2,2,0,2,0,0
"Smp_135080",0,0,2,0,4,3,2,8
"Smp_135120",4,1,2,6,6,2,0,6
"Smp_135270",4,0,2,7,0,2,0,6
"Smp_135280",4,0,6,4,6,2,4,4
"Smp_135300",3,4,3,9,0,2,2,0
"Smp_135460",4,0,2,6,0,0,0,1
"Smp_135710",4,0,0,4,2,0,3,7
"Smp_135770",18,2,5,14,3,1,0,8
"Smp_135840",2,0,14,0,4,12,0,4
"Smp_135900",2,0,5,6,2,0,1,7
"Smp_135910",2,0,0,0,2,0,2,7
"Smp_135960",0,0,2,10,4,4,0,0
"Smp_136070",2,0,2,2,2,2,0,2
"Smp_136090",0,0,2,2,2,6,0,2
"Smp_136180",0,0,4,0,2,2,0,3
"Smp_136190",28,3,18,16,13,14,5,11
"Smp_136240",2,0,2,4,2,6,0,2
"Smp_136280",4,0,5,2,0,0,1,3
"Smp_136400",4,2,0,4,2,4,0,2
"Smp_136460",2,0,0,4,4,4,0,0
"Smp_136540",2,0,0,2,6,2,0,4
"Smp_136570",7,2,3,2,5,2,0,6
"Smp_136580",7,0,2,4,4,4,0,1
"Smp_136640",2,0,0,4,0,2,0,2
"Smp_136700",18,3,7,9,15,18,5,5
"Smp_136770",9,0,4,2,1,3,1,6
"Smp_136780",1,4,0,11,8,4,2,3
"Smp_136970",0,0,2,2,2,0,0,6
"Smp_137000",4,0,2,0,2,1,0,2
"Smp_137020",8,0,2,8,4,0,0,4
"Smp_137080",0,0,0,5,7,2,0,4
"Smp_137250",3,0,2,4,2,4,0,9
"Smp_137330",2,0,2,2,2,2,2,8
"Smp_137540",4,0,2,2,0,2,0,2
"Smp_137590",0,0,0,2,2,4,0,2
"Smp_137660",0,0,0,3,2,2,0,3
"Smp_137750",7,5,5,12,2,8,2,6
"Smp_137870",3,0,0,4,1,4,0,3
"Smp_137890",4,2,8,6,14,16,1,12
"Smp_137920",2,0,2,0,0,2,2,2
"Smp_138030",4,0,4,4,8,2,0,2
"Smp_138150",0,2,0,6,0,2,0,2
"Smp_138220",2,0,2,10,4,2,2,0
"Smp_138240",39,3,19,51,26,33,2,23
"Smp_138310",4,0,0,2,2,0,2,7
"Smp_138320",4,4,4,4,4,4,2,12
"Smp_138520",11,0,6,8,2,4,0,7
"Smp_138610",2,0,2,0,0,0,2,4
"Smp_138640",21,8,13,20,17,26,14,18
"Smp_138680",4,0,0,4,2,8,2,9
"Smp_138760",52,4,26,49,22,42,9,29
"Smp_138810",8,0,0,8,8,0,3,0
"Smp_138840",12,2,5,13,0,0,2,2
