"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_138680",0,0,0,8,8,6,0,6
"Smp_138760",18,5,8,14,5,30,1,18
"Smp_138930",2,0,2,4,2,2,0,4
"Smp_139030",5,2,2,5,8,25,2,7
"Smp_139520",68,17,72,89,33,132,7,83
"Smp_139840",0,0,2,4,2,2,0,2
"Smp_140000",14,4,0,10,8,24,0,21
"Smp_140020",0,0,1,4,6,6,2,0
"Smp_140040",3,2,4,0,2,0,0,0
"Smp_140080",2,0,2,0,2,2,2,4
"Smp_140120",2,0,2,4,0,0,2,6
"Smp_140260",2,2,0,0,0,2,0,4
"Smp_140270",5,2,0,4,2,2,0,4
"Smp_140290",2,0,0,4,0,2,0,2
"Smp_140390",15,0,4,4,6,9,0,7
"Smp_140590",4,2,2,2,0,0,0,0
"Smp_140680",8,6,6,8,10,32,0,10
"Smp_140800",0,2,0,3,2,3,0,5
"Smp_140920",8,0,2,1,0,1,0,2
"Smp_141000",4,0,0,4,4,2,0,0
"Smp_141140",4,4,4,8,5,4,0,7
"Smp_141330",2,0,0,4,2,4,0,8
"Smp_141570",0,0,0,4,2,2,0,4
"Smp_141610",6,2,2,0,6,10,0,14
"Smp_141630",4,0,0,0,4,15,0,4
"Smp_141710",5,1,0,0,2,2,0,2
"Smp_141860",8,0,0,2,0,2,0,2
"Smp_141970",7,4,2,10,2,0,0,0
"Smp_141980",11,2,9,0,1,0,2,5
"Smp_142180",2,2,2,2,0,8,0,2
"Smp_142410",2,0,4,2,0,0,0,2
"Smp_142550",2,0,2,4,4,0,0,0
"Smp_142650",4,0,0,4,2,4,0,6
"Smp_142710",2,0,2,4,0,2,0,4
"Smp_142740",2,0,2,8,0,1,0,2
"Smp_142770",2,2,2,2,2,5,0,0
"Smp_143390",2,0,0,4,2,0,0,2
"Smp_143440",2,0,2,2,2,0,0,4
"Smp_143470",1,0,4,0,2,4,2,2
"Smp_143490",2,2,0,2,4,2,2,2
"Smp_143580",13,8,11,13,7,20,5,8
"Smp_143630",5,2,5,3,2,2,0,1
"Smp_143760",85,29,56,75,45,57,10,78
"Smp_143780",2,0,2,0,0,2,2,4
"Smp_143840",6,0,4,4,4,6,1,6
"Smp_143860",2,0,0,4,2,0,0,3
"Smp_144010",4,0,2,3,2,0,0,2
"Smp_144080",10,0,2,4,6,0,0,4
"Smp_144140",2,0,2,0,2,2,0,2
"Smp_144360",0,2,0,4,4,1,0,4
"Smp_144490",3,0,2,2,2,2,0,4
"Smp_144570",2,0,2,2,0,4,0,0
"Smp_144590",0,0,3,0,3,4,0,2
"Smp_144820",4,4,1,13,4,6,4,14
"Smp_144840",8,0,0,0,0,2,2,8
"Smp_144870",6,2,2,4,4,6,0,6
"Smp_144930",15,1,11,17,7,23,5,19
"Smp_145250",0,0,2,4,2,2,0,0
"Smp_145300",10,9,25,38,16,69,0,33
"Smp_145350",32,12,24,36,10,20,0,28
"Smp_145360",4,0,0,3,2,2,0,4
"Smp_145420",3,0,2,2,4,0,0,0
"Smp_145460",27,2,14,22,14,28,0,30
"Smp_145510",6,1,2,5,1,2,0,1
"Smp_145610",6,0,0,2,2,6,2,4
"Smp_145700",8,0,8,8,2,14,4,10
"Smp_145890",6,2,2,4,0,1,0,4
"Smp_146060",4,0,0,4,0,4,0,4
"Smp_146120",0,2,0,0,4,2,0,5
"Smp_146190",12,8,8,8,8,20,2,4
"Smp_146200",4,0,0,2,2,5,0,2
"Smp_146240",4,0,4,2,2,2,0,0
"Smp_146290",8,0,4,2,0,3,0,5
"Smp_146300",2,2,5,8,0,7,1,10
"Smp_146340",7,0,1,4,0,0,0,6
"Smp_147050",2,4,4,6,2,4,0,0
"Smp_147240",2,0,0,4,2,4,0,0
"Smp_147400",2,0,0,2,4,0,0,4
"Smp_147420",0,0,2,4,2,6,0,5
"Smp_147520",2,0,0,4,4,0,0,4
"Smp_147560",2,0,0,2,2,4,0,3
"Smp_147840",2,0,0,8,0,4,0,2
"Smp_147850",2,0,0,2,2,0,0,6
"Smp_147920",0,0,0,4,2,0,2,6
"Smp_147960",2,2,0,6,6,10,0,2
"Smp_148070",43,6,10,16,6,51,0,18
"Smp_148160",2,2,4,12,0,0,0,0
"Smp_148230",12,2,2,2,3,6,0,2
"Smp_148250",2,1,2,0,2,0,2,4
"Smp_148450",2,2,0,4,0,2,0,0
"Smp_148540",0,0,0,4,2,4,0,2
"Smp_148770",4,2,0,9,0,8,0,6
"Smp_148800",6,0,2,0,4,8,2,0
"Smp_148830",5,1,4,8,4,8,0,5
"Smp_148930",2,0,2,4,0,4,0,4
"Smp_148940",16,13,11,14,8,21,1,20
"Smp_149010",26,8,9,12,3,8,1,4
"Smp_149030",3,0,0,2,2,2,0,4
"Smp_149040",2,0,3,2,2,2,0,0
"Smp_149410",3,1,0,0,2,2,0,2
"Smp_149430",4,2,1,6,1,7,0,4
"Smp_149900",7,0,2,6,2,4,0,0
"Smp_150080",1,2,4,3,4,11,3,5
"Smp_150220",1,0,4,6,0,0,0,4
"Smp_150320",4,0,2,6,6,4,0,4
"Smp_150360",2,2,4,6,2,4,0,3
"Smp_150550",3,0,2,0,0,2,0,4
"Smp_150590",2,1,2,2,2,1,0,2
"Smp_150650",2,0,0,2,1,7,0,2
"Smp_150690",10,0,2,6,2,14,2,2
"Smp_150750",2,0,4,4,0,0,0,2
"Smp_150980",3,0,2,2,2,4,1,0
"Smp_151050",1,1,1,2,2,6,0,2
"Smp_151100",2,0,2,10,2,6,0,2
"Smp_151310",2,0,2,0,0,4,0,2
"Smp_151320",12,4,11,20,0,24,0,16
"Smp_151380",0,0,2,5,2,0,2,1
"Smp_151410",6,0,3,0,2,0,1,0
"Smp_151580",4,0,2,2,2,2,0,2
"Smp_151650",6,2,6,2,10,6,0,6
"Smp_151730",2,0,4,0,2,0,0,2
"Smp_151780",8,2,5,4,4,6,1,8
"Smp_151820",6,0,0,2,1,0,0,1
"Smp_152000",2,2,0,8,0,2,1,4
"Smp_152090",8,0,2,1,1,1,2,3
"Smp_152130",2,4,2,6,6,4,2,6
"Smp_152330",2,0,2,2,0,0,0,6
"Smp_152370",4,0,2,2,0,4,0,2
"Smp_152430",4,0,2,2,2,2,0,2
"Smp_152440",0,2,0,2,0,4,0,2
"Smp_152550",4,2,0,9,4,0,0,2
"Smp_152570",2,0,1,2,6,0,0,0
"Smp_152650",2,0,0,2,2,0,2,4
"Smp_152790",2,0,2,2,2,0,2,8
"Smp_152850",0,1,2,0,1,3,0,5
"Smp_152940",4,3,3,3,2,0,0,2
"Smp_153140",3,4,2,3,0,9,5,4
"Smp_153170",2,0,2,0,4,0,0,4
"Smp_153340",0,2,0,2,0,2,0,6
"Smp_153350",0,0,2,0,4,6,0,2
"Smp_153410",2,0,0,4,0,4,0,4
"Smp_153490",0,0,2,4,0,2,0,2
"Smp_153590",2,0,2,2,2,5,2,0
"Smp_153700",2,2,0,8,0,6,0,0
"Smp_153710",20,5,11,5,3,16,3,3
"Smp_153720",0,2,0,4,0,2,0,5
"Smp_153760",2,0,0,8,1,1,0,0
"Smp_153770",2,0,3,4,1,2,0,0
"Smp_153790",14,0,0,14,10,26,0,2
"Smp_153820",0,2,2,2,0,2,0,2
"Smp_153840",2,2,4,2,2,0,0,0
"Smp_153960",2,2,0,4,2,8,0,4
"Smp_154000",3,0,2,3,2,2,0,2
"Smp_154080",2,0,0,0,4,2,0,4
"Smp_154100",6,0,0,4,1,2,0,4
"Smp_154250",9,2,0,2,4,10,0,12
"Smp_154270",0,0,4,6,2,2,0,6
"Smp_154320",2,0,2,12,0,2,0,6
"Smp_154410",2,2,6,8,8,16,0,11
"Smp_154530",6,0,8,10,4,10,0,10
"Smp_154610",6,2,2,2,2,0,0,4
"Smp_154690",2,0,0,4,2,4,0,2
"Smp_154960",2,0,0,2,0,12,0,2
"Smp_154980",10,0,6,6,0,2,2,4
"Smp_155000",2,0,2,5,1,0,0,0
"Smp_155020",13,2,4,11,0,12,0,8
"Smp_155060",54,8,11,18,28,47,4,36
"Smp_155110",0,0,4,8,4,2,0,2
"Smp_155390",7,0,0,2,0,1,0,3
"Smp_155780",8,0,0,4,0,2,0,2
"Smp_155810",2,0,2,4,0,2,0,2
"Smp_156000",0,0,2,2,0,2,2,2
"Smp_156340",24,8,17,23,23,41,0,31
"Smp_156450",1,0,6,6,0,2,2,2
"Smp_156670",2,0,2,2,0,2,0,4
"Smp_156720",8,2,0,3,0,0,0,2
"Smp_156880",6,4,1,3,0,6,0,6
"Smp_156910",0,0,0,2,4,2,2,4
"Smp_156950",2,2,5,5,2,2,0,4
"Smp_156960",2,0,0,2,2,2,0,2
"Smp_157320",0,0,1,0,4,2,0,4
"Smp_157360",0,2,4,4,4,0,0,2
"Smp_157410",2,2,2,0,4,6,2,4
"Smp_157540",6,0,2,0,0,4,0,2
"Smp_157800",2,0,0,6,0,2,0,4
"Smp_157980",38,16,19,30,13,29,2,41
"Smp_158050",6,0,3,0,0,2,0,6
"Smp_158450",2,0,2,0,0,4,0,2
"Smp_158620",9,2,2,16,2,6,2,2
"Smp_158670",7,5,1,3,1,1,0,2
"Smp_158990",37,21,9,8,11,62,0,16
"Smp_159090",38,16,16,24,15,36,0,43
"Smp_159100",2,0,2,2,0,2,0,2
"Smp_159730",2,2,2,3,4,0,0,0
"Smp_159780",19,2,16,24,12,16,0,30
"Smp_159990",10,4,5,8,0,3,0,2
"Smp_160000",2,0,4,6,4,2,0,8
"Smp_160270",0,0,4,2,6,8,0,4
"Smp_160370",9,0,0,2,2,1,0,2
"Smp_160460",5,0,1,8,1,0,0,2
"Smp_160490",5,2,2,5,3,1,0,3
"Smp_160600",4,0,4,4,6,10,0,4
"Smp_160760",8,2,2,2,2,0,0,2
"Smp_160850",0,4,0,6,4,0,0,10
"Smp_161080",5,0,2,2,2,0,0,0
"Smp_161160",2,2,0,2,2,8,0,2
"Smp_161750",1,0,0,0,2,4,0,4
"Smp_161960",2,0,2,2,0,4,0,6
"Smp_162000",0,2,1,0,6,6,0,0
"Smp_162040",4,4,0,0,0,5,0,2
"Smp_162310",5,2,0,6,0,0,0,6
"Smp_162350",2,0,0,2,2,5,0,2
"Smp_162390",1,0,2,1,2,8,2,0
"Smp_162600",4,0,0,0,0,2,2,2
"Smp_162630",2,0,8,6,2,7,0,4
"Smp_162660",7,2,6,3,7,11,2,6
"Smp_162790",0,0,0,1,2,4,0,4
"Smp_162910",2,2,0,6,0,2,2,6
"Smp_162920",4,0,2,2,2,2,0,2
"Smp_163110",0,0,2,0,2,2,0,4
"Smp_163210",6,2,10,2,0,4,0,6
"Smp_163250",7,3,4,16,0,14,2,9
"Smp_163300",2,0,3,4,2,0,0,2
"Smp_163320",15,10,13,12,8,12,2,20
"Smp_163330",2,0,2,3,4,6,2,13
"Smp_163430",4,2,4,3,0,6,0,4
"Smp_163460",2,2,0,2,0,0,0,4
"Smp_163550",5,2,2,2,0,12,0,0
"Smp_163580",2,2,10,4,8,6,0,6
"Smp_163710",2,0,2,14,0,6,0,6
"Smp_163780",2,0,2,2,0,2,0,2
"Smp_163980",4,0,2,2,0,1,0,9
"Smp_164020",4,0,1,4,2,4,0,4
"Smp_164200",0,2,2,6,2,2,0,2
"Smp_164210",2,0,0,0,2,4,0,4
"Smp_164410",5,3,0,6,2,2,0,2
"Smp_164500",5,0,2,8,0,3,0,5
"Smp_164590",3,0,0,0,4,2,0,4
"Smp_164650",4,2,4,10,6,8,2,6
"Smp_164730",3,0,2,0,0,6,0,4
"Smp_164820",13,6,13,24,4,15,0,14
"Smp_164990",4,0,0,2,2,0,0,2
"Smp_165070",1,0,3,7,1,5,2,7
"Smp_165200",2,0,0,4,0,2,0,2
"Smp_165350",7,2,3,7,7,10,0,4
"Smp_165460",4,0,2,2,2,6,0,2
"Smp_165490",5,0,6,6,10,18,0,4
"Smp_165550",2,3,0,4,0,2,0,0
"Smp_165570",4,2,4,8,0,4,0,8
"Smp_165690",35,14,10,51,21,61,0,54
"Smp_165780",6,4,2,0,4,4,0,10
"Smp_165930",4,0,0,4,4,2,0,4
"Smp_166080",0,0,0,0,4,4,2,4
"Smp_166120",0,0,4,2,0,2,0,2
"Smp_166170",8,2,0,12,0,2,0,2
"Smp_166200",6,0,1,2,0,0,0,4
"Smp_166300",2,0,0,2,0,6,0,2
"Smp_166400",0,2,2,2,0,0,2,2
"Smp_166600",2,1,2,4,2,4,0,8
"Smp_166610",15,2,6,4,2,5,4,1
"Smp_166660",8,2,4,0,0,0,0,2
"Smp_166820",5,1,0,2,1,2,0,0
"Smp_166940",0,0,0,5,3,0,2,2
"Smp_167010",2,0,2,0,2,0,0,6
"Smp_167200",4,0,0,1,4,2,0,0
"Smp_167240",19,1,5,16,6,17,0,16
"Smp_167280",2,2,2,2,0,0,0,2
"Smp_167330",2,0,4,10,0,7,2,0
"Smp_167370",2,0,2,0,1,7,0,4
"Smp_167410",6,0,0,7,2,1,0,3
"Smp_167500",15,2,4,6,6,9,0,2
"Smp_167590",0,3,2,0,2,0,0,4
"Smp_167680",4,0,4,0,2,4,0,1
"Smp_167800",4,0,5,1,6,2,1,8
"Smp_168170",2,0,4,8,5,0,0,6
"Smp_168200",2,2,0,4,0,6,0,0
"Smp_168350",3,0,0,0,2,3,0,3
"Smp_168430",4,6,8,4,0,8,0,3
"Smp_168660",4,2,4,0,0,0,0,6
"Smp_169290",0,2,0,10,2,4,2,4
"Smp_169430",6,2,0,2,0,0,1,2
"Smp_169470",0,2,0,0,2,5,0,2
"Smp_169480",6,0,3,0,0,0,1,6
"Smp_169610",0,2,0,2,4,4,0,0
"Smp_169670",4,0,0,0,0,2,2,5
"Smp_169950",0,2,0,8,2,4,0,0
"Smp_169960",2,0,6,0,2,0,0,2
"Smp_169980",1,0,2,7,0,2,0,0
"Smp_170150",4,2,0,4,0,4,0,4
"Smp_170160",2,0,2,6,4,0,0,4
"Smp_170200",1,0,0,0,2,4,0,4
"Smp_170340",0,0,2,0,2,4,0,2
"Smp_170540",4,0,0,4,3,4,0,8
"Smp_170550",8,0,4,10,4,4,2,4
"Smp_170800",6,0,2,0,0,4,1,0
"Smp_170930",4,0,6,2,0,4,0,1
"Smp_171010",13,5,8,10,0,2,0,12
"Smp_171070",6,0,1,4,6,0,0,4
"Smp_171080",2,0,2,2,0,2,0,2
"Smp_171150",2,1,6,2,2,1,2,0
"Smp_171180",7,2,2,0,0,5,0,6
"Smp_171490",9,0,0,3,3,6,0,0
"Smp_171540",4,0,0,2,0,2,0,4
"Smp_171720",8,1,2,6,0,3,0,1
"Smp_171740",2,0,2,0,0,2,0,4
"Smp_172060",133,30,56,94,38,56,9,101
"Smp_172110",6,0,4,2,6,4,0,4
"Smp_172140",2,0,4,2,0,4,0,6
"Smp_172340",1,0,4,1,1,4,0,3
"Smp_172700",5,0,2,14,2,10,0,9
"Smp_172730",0,2,0,0,4,5,0,2
"Smp_172790",9,2,6,4,4,6,2,10
"Smp_172850",6,4,8,8,8,9,0,2
"Smp_173160",7,0,0,15,8,5,0,6
"Smp_173180",6,0,4,4,4,4,0,4
"Smp_173190",2,2,0,7,4,0,0,6
"Smp_173200",2,0,2,6,1,3,0,16
"Smp_173230",14,6,8,8,0,17,4,7
"Smp_173280",2,2,2,4,0,4,0,0
"Smp_173320",8,2,2,6,2,2,0,2
"Smp_173350",7,0,7,15,7,11,0,20
"Smp_173420",2,4,3,2,4,0,0,0
"Smp_173620",4,0,2,2,6,0,0,2
"Smp_173640",16,3,14,19,3,12,4,12
"Smp_173650",0,1,6,6,1,5,0,0
"Smp_173840",14,2,2,4,4,11,2,5
"Smp_173900",4,0,0,0,2,4,2,4
"Smp_174370",0,3,3,3,0,1,0,3
"Smp_174380",4,0,1,4,0,11,1,5
"Smp_174390",1,0,0,1,3,4,0,2
"Smp_174410",2,2,0,3,2,2,0,0
"Smp_174420",0,0,2,2,6,2,2,4
"Smp_174450",2,2,2,6,6,8,0,8
"Smp_174580",4,2,0,0,4,2,0,6
"Smp_174850",14,2,6,3,2,23,0,11
"Smp_174950",6,0,2,2,6,6,0,8
"Smp_174960",5,0,2,7,5,6,0,6
"Smp_175200",2,0,0,0,6,1,0,4
"Smp_175210",4,0,0,2,2,0,0,2
"Smp_175230",2,2,0,4,0,2,0,0
"Smp_175310",2,6,4,6,2,0,0,4
"Smp_175430",4,1,0,0,0,4,0,1
"Smp_175580",9,4,6,19,0,2,0,12
"Smp_175640",6,2,0,2,4,7,0,6
"Smp_175660",2,2,0,2,2,4,0,0
"Smp_175810",6,6,5,3,1,5,0,9
"Smp_175840",2,0,0,4,2,0,2,9
"Smp_175900",6,0,4,4,2,0,2,7
"Smp_175910",4,0,0,2,2,4,0,2
"Smp_175930",8,2,3,2,4,8,2,2
"Smp_176080",3,0,2,4,0,10,0,0
"Smp_176230",2,0,2,4,2,2,0,4
"Smp_176340",3,0,0,5,4,0,0,3
"Smp_176370",5,2,2,1,0,2,0,6
"Smp_176700",6,2,6,2,0,11,0,2
"Smp_176760",0,2,2,4,4,4,0,4
"Smp_177020",5,0,6,7,6,5,0,10
"Smp_177080",5,0,0,1,2,2,2,2
"Smp_177290",5,1,1,1,2,6,0,0
"Smp_178490",2,0,0,2,4,2,0,0
"Smp_178750",5,5,5,4,1,5,0,5
"Smp_178850",6,2,0,2,4,0,0,2
"Smp_179070",3,0,0,6,0,2,0,2
"Smp_179180",15,6,8,20,12,18,0,17
"Smp_179270",2,0,2,6,2,0,0,2
"Smp_179290",0,4,2,2,0,1,0,1
"Smp_179300",30,12,15,16,32,70,4,40
"Smp_179320",4,2,0,2,6,1,0,2
"Smp_179350",8,0,0,4,2,0,2,4
"Smp_179610",3,0,0,0,10,4,0,12
"Smp_179650",22,6,8,20,20,18,2,20
"Smp_179720",0,0,2,4,2,2,0,2
"Smp_179810",4,6,2,6,4,4,0,14
"Smp_180000",22,8,7,28,9,23,2,13
"Smp_180040",2,1,0,10,2,0,0,3
"Smp_180160",7,0,2,2,2,0,0,4
"Smp_180350",19,0,6,16,6,4,2,4
"Smp_180400",0,0,4,4,6,5,0,4
"Smp_180430",6,1,4,4,2,4,1,0
"Smp_180740",0,0,4,2,0,2,0,2
"Smp_180910",6,2,4,2,2,2,2,3
"Smp_181000",0,0,2,2,2,0,0,4
"Smp_181090",6,0,2,0,2,4,0,2
"Smp_181440",0,1,1,2,2,4,0,1
"Smp_181460",6,2,0,0,2,6,0,10
"Smp_181470",0,2,6,0,3,2,0,4
"Smp_181730",5,1,1,2,0,1,0,0
"Smp_182620",3,0,0,7,2,2,2,4
"Smp_182890",7,0,0,5,2,2,0,0
"Smp_183710",25,2,12,35,15,37,5,40
"Smp_184350",4,1,1,2,1,2,0,0
"Smp_185680",14,5,7,9,5,27,0,16
"Smp_186560",4,1,0,2,0,0,0,4
"Smp_186670",8,0,2,2,2,6,0,4
"Smp_187190",8,2,2,18,0,8,0,9
"Smp_190020",6,0,2,4,0,0,0,2
"Smp_191400",15,12,15,19,15,9,3,23
"Smp_191870",4,0,0,0,6,4,0,6
"Smp_193440",2,0,4,4,0,2,0,0
"Smp_193800",39,8,11,14,7,15,2,14
"Smp_194050",4,0,2,6,0,0,0,2
"Smp_194130",6,2,6,14,2,12,2,4
"Smp_194160",6,0,9,6,6,6,2,8
"Smp_194170",2,0,1,1,2,3,0,2
"Smp_194240",4,2,0,0,4,2,0,2
"Smp_194420",4,0,0,2,0,4,0,4
"Smp_194620",4,0,0,4,2,0,0,1
"Smp_194770",4,0,2,2,2,2,0,2
"Smp_194920",2,0,2,0,4,7,2,6
"Smp_194940",4,2,0,0,0,7,0,4
"Smp_195080",4,0,2,6,4,2,0,4
"Smp_196020",1,3,2,0,3,3,0,2
"Smp_196090",7,3,0,4,5,0,0,2
"Smp_196510",6,0,4,3,2,2,0,2
"Smp_196620",4,2,4,3,0,0,0,0
"Smp_196700",6,1,3,4,1,2,0,5
"Smp_196910",2,0,0,3,0,2,0,3
"Smp_197180",0,0,2,8,2,6,0,6
"Smp_197390",4,4,4,14,2,6,0,4
"Smp_197690",5,2,2,20,5,0,2,2
"Smp_197730",5,0,0,4,2,0,0,3
"Smp_198330",2,1,2,2,4,0,0,2
"Smp_198360",2,2,4,0,0,8,0,4
"Smp_198380",6,2,2,3,6,6,0,5
"Smp_198420",2,0,0,1,0,6,2,2
"Smp_198520",3,1,0,2,2,2,0,2
"Smp_198680",4,0,2,6,0,0,0,1
"Smp_198850",2,0,0,0,2,6,0,8
"Smp_200180",0,0,6,5,1,9,0,1
"Smp_200240",2,0,6,8,0,12,0,10
"Smp_200380",12,2,5,8,6,4,2,0
"Smp_200410",7,1,4,2,6,1,0,2
"Smp_200620",6,1,0,0,0,2,0,4
"Smp_200820",493,169,207,393,107,293,24,179
"Smp_200840",781,265,338,633,172,454,44,277
"Smp_200850",287,91,130,236,82,190,18,104
"Smp_200900",2,0,0,2,2,3,0,4
"Smp_201220",6,0,1,3,3,6,0,2
"Smp_201810",7,2,5,2,6,10,1,2
"Smp_201820",4,0,0,0,0,2,2,4
"Smp_201970",4,1,0,1,2,3,0,6
"Smp_202400",7,0,1,1,0,7,1,2
"Smp_202580",28,12,18,38,14,102,6,42
"Smp_202680",2,0,2,0,4,4,0,6
"Smp_202700",2,0,1,4,0,2,0,2
"Smp_203090",1,0,2,0,0,12,0,2
"Smp_203280",10,4,2,2,0,16,0,6
"Smp_203480",0,0,4,0,5,1,0,2
"Smp_203630",6,0,4,2,2,4,0,8
"Smp_203635",39,6,18,38,28,22,6,91
"Smp_204160",2,0,2,0,2,0,0,4
"Smp_204380",2,0,0,2,4,2,0,2
"Smp_204730",6,0,0,0,2,2,0,2
"Smp_204740",1,0,2,2,4,2,2,8
"Smp_204770",4,2,2,2,0,5,0,0
"Smp_204940",26,11,7,26,10,15,1,16
"Smp_205560",1485,552,402,363,278,1157,44,222
"Smp_205570",2,0,2,0,0,4,0,4
"Smp_205660",347,169,129,158,69,422,20,72
"Smp_207020",4,2,0,6,0,6,2,8
"Smp_207030",2,0,0,1,1,7,0,0
"Smp_207070",2,0,0,0,2,4,0,2
"Smp_208020",2,0,2,2,0,2,2,2
"Smp_208080",3,0,0,5,0,4,0,2
"Smp_208090",13,7,3,8,2,2,0,5
"Smp_209050",0,0,0,4,4,2,0,2
"Smp_210070",6,2,3,4,2,2,0,9
"Smp_210080",7,3,1,0,0,2,0,1
"Smp_210160",5,0,2,2,4,2,0,0
"Smp_210310",12,4,10,12,2,8,0,6
"Smp_210430",6,6,0,4,2,6,0,4
"Smp_210470",6,0,0,2,4,6,0,4
"Smp_210480",6,0,2,0,2,2,2,2
"Smp_210500",10,0,8,6,4,8,0,6
"Smp_210520",0,0,2,2,2,0,0,4
"Smp_210570",0,4,2,0,2,2,0,4
"Smp_210630",2,2,2,0,0,4,0,2
"Smp_210780",0,0,0,6,4,4,0,2
"Smp_210790",2,0,2,2,0,10,0,2
"Smp_210810",2,0,6,2,2,2,0,4
"Smp_210830",8,0,0,2,0,4,0,2
"Smp_210940",4,0,0,0,2,2,0,6
"Smp_211030",0,0,4,4,4,0,0,2
"Smp_211100",0,2,2,2,2,4,0,0
"Smp_211250",26,2,18,24,12,54,0,24
"Smp_211260",6,2,0,3,0,8,1,1
"Smp_211320",2,0,0,6,2,4,0,4
"Smp_211330",1,2,0,2,4,2,0,2
"Smp_212080",2,2,2,2,2,2,0,0
"Smp_212310",2,0,4,4,2,0,0,2
"Smp_212360",2,0,0,5,0,2,0,3
"Smp_212380",9,2,2,4,4,4,0,3
"Smp_212540",49,11,16,40,14,63,4,38
"Smp_212830",2,0,2,0,0,4,0,4
"Smp_212880",2,0,2,4,2,2,0,0
"Smp_213080",2,0,2,0,0,6,0,2
"Smp_213100",24,9,7,18,13,12,1,23
"Smp_213130",5,0,12,4,4,20,0,18
"Smp_213240",4,2,0,5,4,2,0,2
"Smp_213260",11,0,5,4,2,2,0,0
"Smp_213300",8,1,8,14,14,10,0,8
"Smp_213390",6,3,0,0,2,6,0,0
"Smp_213440",3,2,0,0,2,3,0,0
"Smp_213570",6,0,0,2,0,0,2,4
"Smp_213590",2,0,2,0,2,8,0,2
"Smp_213600",0,2,0,2,0,4,0,4
"Smp_213690",4,2,0,0,2,2,0,2
"Smp_213700",6,2,0,2,2,4,0,0
"Smp_213790",2,2,4,2,0,3,2,0
"Smp_213800",14,10,14,11,8,14,0,13
"Smp_213900",1,0,2,3,0,4,0,4
"Smp_213910",2,0,0,2,2,2,0,2
"Smp_214000",3,0,2,0,0,2,0,4
"Smp_214020",4,0,1,0,1,4,0,0
"Smp_214030",8,0,0,12,6,10,0,10
"Smp_214060",3,0,2,10,4,8,0,8
"Smp_214070",0,0,0,2,2,6,0,2
"Smp_214080",2,0,4,4,2,2,0,5
"Smp_214090",2,0,4,4,2,0,0,0
"Smp_214100",2,0,0,0,2,10,1,5
"Smp_214190",2,0,2,2,0,4,0,2
"Smp_214240",7,0,1,1,1,0,0,0
"Smp_214350",4,0,4,0,4,4,0,0
"Smp_241400",4,0,10,8,6,4,0,2
"Smp_241950",3,2,2,4,0,6,0,4
"Smp_242360",0,0,2,2,0,2,0,4
"Smp_242670",8,4,4,5,7,18,0,5
"Smp_242740",4,0,2,4,2,4,0,4
"Smp_242800",0,0,2,2,2,2,0,4
"Smp_242930",6,0,0,7,4,6,0,1
"Smp_243180",2,0,0,0,2,6,0,4
"Smp_243200",6,1,4,8,2,6,2,2
"Smp_243670",3,0,0,3,0,0,2,5
"Smp_243680",2,0,0,4,0,6,0,4
"Smp_243870",10,8,6,12,12,13,0,31
"Smp_244010",8,2,11,8,1,4,2,8
"Smp_244130",2,0,2,4,2,0,0,2
"Smp_244250",4,6,8,4,0,3,2,3
"Smp_244460",0,0,0,2,2,8,0,12
"Smp_244490",8,0,0,6,3,2,0,0
"Smp_244560",6,0,9,2,2,2,0,0
"Smp_244710",0,0,2,2,2,2,0,3
"Smp_244920",12,4,4,10,0,9,1,8
"Smp_244950",0,0,2,0,2,2,2,2
"Smp_244960",6,2,0,16,2,4,0,14
"Smp_245030",15,2,2,4,2,4,2,8
"Smp_245240",5,2,4,3,3,11,0,2
"Smp_245320",1,2,0,4,4,4,2,0
"Smp_245370",18,4,2,13,5,12,2,19
"Smp_245470",20,6,6,8,4,6,0,20
"Smp_245490",2,0,2,2,2,4,0,4
"Smp_245530",2,2,2,0,0,4,0,2
"Smp_245720",2,2,0,4,1,0,0,2
"Smp_245780",2,4,4,2,4,4,2,2
"Smp_245815",4,2,0,2,1,0,2,0
"Smp_245820",0,1,4,2,0,2,0,2
"Smp_245840",10,12,6,8,6,8,8,15
"Smp_245890",4,1,1,2,0,4,0,0
"Smp_246020",0,2,2,6,4,10,0,10
"Smp_246360",6,2,2,10,2,4,0,6
"Smp_246440",2,0,2,0,2,2,0,6
"Smp_246600",2,0,1,2,1,2,0,7
"Smp_246680",0,0,4,0,4,2,0,6
"Smp_246840",2,0,4,4,2,6,0,2
"Smp_246990",2,0,0,2,4,2,0,0
"Smp_247020",19,1,12,20,13,23,1,21
"Smp_247150",2,0,2,2,2,4,2,2
"Smp_247170",14,4,6,12,7,14,0,8
"Smp_247240",0,0,0,2,6,6,0,4
"Smp_247280",2,0,0,4,2,4,2,0
"Smp_247310",4,0,0,2,4,4,0,0
"Smp_247410",2,0,0,2,0,2,2,2
"Smp_247420",0,0,6,6,0,4,0,4
"Smp_247470",4,1,2,2,2,2,0,12
"Smp_247530",4,0,2,2,0,2,0,0
"Smp_247630",2,0,0,2,4,2,0,0
"Smp_247640",6,2,2,12,4,6,0,8
"Smp_247650",13,4,4,3,4,9,2,10
"Smp_247870",2,0,0,2,2,2,0,2
"Smp_247940",2,0,0,4,2,0,0,2
"Smp_248030",0,0,8,2,6,8,0,2
